time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.14363e-06	2010.59	0.905696	476.1540000000001
1	6.14363e-06	1.36471e-05	2010.59	0.905696	476.1540000000001
2	1.36471e-05	2.28115e-05	2407.8779999999997	0.900768	476.1540000000001
3	2.28115e-05	3.40045e-05	3477.464000000001	1.1525	488.18790000000007
4	3.40045e-05	4.7675e-05	3886.382	7.86979	596.493
5	4.7675e-05	6.43714e-05	3667.0330000000004	1.52785	483.4247999999999
6	6.43714e-05	8.47636e-05	3089.553000000001	6.39979	442.56140000000005
7	8.47636e-05	0.00010967	2526.8260000000005	4.52176	449.78520000000003
8	0.00010967	0.000140088	2063.374	3.99415	432.54179999999997
9	0.000140088	0.000177241	1808.8199999999997	10.5415	429.3726999999999
10	0.000177241	0.000222616	1690.921	31.773	451.89
11	0.000222616	0.000278036	1698.3939999999998	84.4282	501.60919999999993
12	0.000278036	0.000345722	1833.818	188.561	590.3849999999999
13	0.000345722	0.000428391	2034.5619999999997	357.058	718.8654999999999
14	0.000428391	0.000529359	2278.348	587.907	895.1936
15	0.000529359	0.000652676	2529.8000000000006	865.879	1145.33
16	0.000652676	0.000803289	2772.15	1168.31	1418.7029999999997
17	0.000803289	0.00098724	2889.3459999999995	1462.63	1737.213
18	0.00098724	0.00121191	2912.182	1699.91	2038.694
19	0.00121191	0.00148631	2849.97	1835.0	2210.034
20	0.00148631	0.00182144	2674.004	1862.4	2250.696
21	0.00182144	0.00223076	2414.652	1806.06	2170.52
22	0.00223076	0.00273068	2011.67	1692.32	2000.7500000000002
23	0.00273068	0.00334126	1704.4879999999998	1546.21	1753.1460000000004
24	0.00334126	0.00408699	2610.7110000000002	1392.88	1512.8520000000005
25	0.00408699	0.00499778	4778.31	1262.35	1264.54
26	0.00499778	0.00611018	4778.31	1183.81	1155.895
27	0.00611018	0.00746881	4778.31	1153.87	1195.06
28	0.00746881	0.00912816	4778.31	1153.87	1336.09
29	0.00912816	0.0111548	4778.31	1181.79	1430.11
30	0.0111548	0.0136301	4778.31	1181.79	1430.11
31	0.0136301	inf	4778.31	1181.79	1430.11
