time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.15919e-06	3737.7	1.60612	326.32999999999987
1	6.15919e-06	1.36817e-05	3737.7	1.60612	326.32999999999987
2	1.36817e-05	2.28693e-05	2962.348000000001	0.898477	326.32999999999987
3	2.28693e-05	3.40906e-05	3622.2780000000007	0.898452	423.9357999999999
4	3.40906e-05	4.77957e-05	3954.4749999999995	0.898451	814.3589999999999
5	4.77957e-05	6.45345e-05	3588.5899999999997	1.09674	704.2084000000001
6	6.45345e-05	8.49783e-05	2809.0719999999997	6.79849	641.2874
7	8.49783e-05	0.000109947	2261.3849999999998	6.99872	590.3849
8	0.000109947	0.000140443	1898.4699999999996	6.4821	512.0756
9	0.000140443	0.00017769	1732.2460000000003	11.8245	452.0535
10	0.00017769	0.00022318	1675.3100000000002	32.0755	437.6281
11	0.00022318	0.00027874	1716.8320000000003	83.4815	473.2398
12	0.00027874	0.000346598	1842.6559999999997	186.065	555.7471999999999
13	0.000346598	0.000429476	2018.7749999999996	352.482	688.2362
14	0.000429476	0.0005307	2233.107	581.266	874.6015
15	0.0005307	0.000654329	2478.882	858.52	1115.1732000000002
16	0.000654329	0.000805323	2692.217	1162.31	1401.7959999999998
17	0.000805323	0.00098974	2819.495	1460.99	1762.089
18	0.00098974	0.00121498	2864.8450000000003	1706.7	2049.182
19	0.00121498	0.00149007	2819.0579999999995	1851.52	2221.254
20	0.00149007	0.00182606	2678.790000000001	1883.41	2264.0219999999995
21	0.00182606	0.00223641	2484.91	1825.77	2194.2460000000005
22	0.00223641	0.0027376	2281.846	1713.36	2017.2080000000003
23	0.0027376	0.00334972	2101.9210000000003	1580.67	1843.0519999999997
24	0.00334972	0.00409734	2033.2959999999998	1464.02	1694.6839999999995
25	0.00409734	0.00501044	1952.1399999999996	1394.17	1586.6000000000004
26	0.00501044	0.00612566	1952.1399999999996	1378.97	1513.7020000000002
27	0.00612566	0.00748772	1952.1399999999996	1422.83	1494.6700000000003
28	0.00748772	0.00915129	1952.1399999999996	1422.83	1545.7719999999997
29	0.00915129	0.0111831	1952.1399999999996	1692.77	1579.8399999999995
30	0.0111831	0.0136646	1952.1399999999996	1692.77	1579.8399999999995
31	0.0136646	inf	1952.14	1692.77	1579.84
