time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.18005e-06	2759.91	41.3288	1360.5400000000002
1	6.18005e-06	1.37281e-05	2759.91	41.3288	1360.5400000000002
2	1.37281e-05	2.29468e-05	2277.4699999999993	0.895418	1360.5400000000002
3	2.29468e-05	3.42061e-05	2981.151	0.895418	1264.3269999999998
4	3.42061e-05	4.79576e-05	3744.6639999999993	0.895418	1039.8299999999997
5	4.79576e-05	6.47531e-05	3521.8919999999994	1.51471	875.1595999999997
6	6.47531e-05	8.52662e-05	2856.2319999999995	9.20824	790.4686
7	8.52662e-05	0.00011032	2161.8889999999997	12.8156	721.1174000000002
8	0.00011032	0.000140919	1739.31	14.9854	631.0166
9	0.000140919	0.000178291	1549.894	25.0596	545.2067000000001
10	0.000178291	0.000223936	1508.7850000000003	51.7231	504.71229999999997
11	0.000223936	0.000279684	1575.8990000000001	108.549	513.9169999999999
12	0.000279684	0.000347772	1730.1079999999997	211.409	577.5176
13	0.000347772	0.000430931	1962.374	370.651	694.1205
14	0.000430931	0.000532497	2202.166	584.898	862.4547999999999
15	0.000532497	0.000656545	2444.086	842.295	1079.0012
16	0.000656545	0.000808051	2661.5979999999995	1126.0	1359.0349999999999
17	0.000808051	0.000993093	2823.032	1412.98	1683.728
18	0.000993093	0.00121909	2844.088	1664.36	1946.4279999999999
19	0.00121909	0.00149512	2763.1899999999996	1830.11	2120.5119999999997
20	0.00149512	0.00183224	2607.6420000000007	1882.8	2183.084
21	0.00183224	0.00224399	2377.1240000000003	1834.29	2137.8469999999998
22	0.00224399	0.00274687	2225.2950000000005	1719.97	2004.3439999999996
23	0.00274687	0.00336107	2125.546	1578.77	1834.0749999999994
24	0.00336107	0.00411122	2107.185	1442.76	1664.5409999999997
25	0.00411122	0.00502741	2125.86	1329.59	1534.9530000000002
26	0.00502741	0.00614641	2125.86	1237.07	1468.784
27	0.00614641	0.00751309	2125.86	1122.24	1473.8300000000002
28	0.00751309	0.00918228	2125.86	1122.24	297.53668000000005
29	0.00918228	0.011221	2125.86	933.63	3.4633499999999993
30	0.011221	0.0137109	2125.86	933.63	3.4633499999999993
31	0.0137109	inf	2125.86	933.63	3.46335
