time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.15173e-06	2010.59	15.5006	1360.5400000000002
1	6.15173e-06	1.36651e-05	2010.59	15.5006	1360.5400000000002
2	1.36651e-05	2.28416e-05	2407.8779999999997	0.899546	1360.5400000000002
3	2.28416e-05	3.40493e-05	3477.464000000001	1.27642	1296.398
4	3.40493e-05	4.77379e-05	3886.382	13.0128	1039.8299999999997
5	4.77379e-05	6.44563e-05	3667.0330000000004	16.2418	875.1595999999997
6	6.44563e-05	8.48754e-05	3089.553000000001	9.71343	797.7225000000001
7	8.48754e-05	0.000109814	2526.8260000000005	7.92111	721.1174000000002
8	0.000109814	0.000140273	2063.374	10.5244	631.0166
9	0.000140273	0.000177474	1808.8199999999997	20.1537	550.7898
10	0.000177474	0.00022291	1690.921	45.615	505.1832
11	0.00022291	0.000278403	1698.3939999999998	102.309	513.9169999999999
12	0.000278403	0.000346178	1833.818	207.299	577.5176
13	0.000346178	0.000428956	2034.5619999999997	369.545	694.1205
14	0.000428956	0.000530057	2278.348	586.075	862.4547999999999
15	0.000530057	0.000653537	2529.8000000000006	845.508	1079.0012
16	0.000653537	0.000804348	2772.15	1132.46	1359.0349999999999
17	0.000804348	0.000988542	2889.3459999999995	1424.62	1683.728
18	0.000988542	0.00121351	2912.182	1682.33	1946.4279999999999
19	0.00121351	0.00148827	2849.97	1853.63	2120.5119999999997
20	0.00148827	0.00182385	2674.004	1910.22	2180.5759999999996
21	0.00182385	0.0022337	2414.652	1861.9	2137.8469999999998
22	0.0022337	0.00273428	2011.67	1738.41	2004.3439999999996
23	0.00273428	0.00334567	1704.4879999999998	1579.58	1834.0749999999994
24	0.00334567	0.00409238	2610.7110000000002	1427.19	1664.5409999999997
25	0.00409238	0.00500437	4778.31	1309.47	1534.9530000000002
26	0.00500437	0.00611824	4778.31	1233.43	1467.9430000000002
27	0.00611824	0.00747866	4778.31	1195.84	1473.8300000000002
28	0.00747866	0.00914021	4778.31	1195.84	297.53668000000005
29	0.00914021	0.0111695	4778.31	1266.53	3.4633499999999993
30	0.0111695	0.0136481	4778.31	1266.53	3.4633499999999993
31	0.0136481	inf	4778.31	1266.53	3.46335
