time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.08066e-06	2010.59	0.910439	456.406
1	6.08066e-06	1.35073e-05	2010.59	0.910439	456.406
2	1.35073e-05	2.25778e-05	2407.8779999999997	0.910055	456.406
3	2.25778e-05	3.3656e-05	3477.464000000001	0.910055	456.406
4	3.3656e-05	4.71864e-05	3886.382	0.910054	347.21999999999997
5	4.71864e-05	6.37117e-05	3696.0260000000003	1.49809	322.4358
6	6.37117e-05	8.38949e-05	3192.000000000001	5.96218	323.0464
7	8.38949e-05	0.000108546	2526.8260000000005	5.15343	391.5800000000001
8	0.000108546	0.000138653	2092.493	7.45689	318.581
9	0.000138653	0.000175424	1808.8199999999997	16.7818	297.94129999999996
10	0.000175424	0.000220335	1696.358	42.7254	311.1901
11	0.000220335	0.000275186	1698.3939999999998	101.013	356.6921
12	0.000275186	0.000342179	1833.818	209.084	436.3379
13	0.000342179	0.000424001	2034.5619999999997	377.469	587.9445999999999
14	0.000424001	0.000523934	2278.348	603.442	790.6329999999999
15	0.000523934	0.000645987	2509.0050000000006	873.574	1077.6870000000001
16	0.000645987	0.000795056	2742.4300000000003	1168.73	1385.3650000000002
17	0.000795056	0.000977122	2889.3459999999995	1460.29	1737.2579999999998
18	0.000977122	0.00119949	2912.182	1702.11	2025.5960000000002
19	0.00119949	0.00147107	2849.97	1846.68	2262.696
20	0.00147107	0.00180278	2686.4320000000007	1880.05	2315.9000000000005
21	0.00180278	0.0022079	2414.652	1820.54	2258.545
22	0.0022079	0.0027027	2045.82	1697.46	2108.867
23	0.0027027	0.00330702	1727.2359999999999	1544.11	1877.5529999999999
24	0.00330702	0.0040451	2301.054	1392.4	1611.5000000000002
25	0.0040451	0.00494656	4778.31	1263.86	1376.915
26	0.00494656	0.00604756	4778.31	1164.62	1184.729
27	0.00604756	0.00739226	4778.31	1070.38	1041.5749999999998
28	0.00739226	0.00903461	4778.31	1070.38	1014.0924000000001
29	0.00903461	0.0110405	4778.31	965.32	989.4960000000002
30	0.0110405	0.0134904	4778.31	965.32	989.4960000000002
31	0.0134904	inf	4778.31	965.32	989.496
