time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09192e-06	2842.269999999999	0.910264	937.6549999999999
1	6.09192e-06	1.35323e-05	2842.269999999999	0.910264	937.6549999999999
2	1.35323e-05	2.26195e-05	2773.676999999999	0.908376	937.6549999999999
3	2.26195e-05	3.37183e-05	3322.4659999999994	2.32771	1063.8305
4	3.37183e-05	4.72737e-05	3641.4430000000007	41.5406	1358.2400000000005
5	4.72737e-05	6.38296e-05	3400.756	38.3744	1203.232
6	6.38296e-05	8.40502e-05	2815.7700000000004	8.84933	1004.9466000000001
7	8.40502e-05	0.000108747	2243.486	9.4806	799.9290000000001
8	0.000108747	0.000138909	1805.6360000000004	17.3346	615.6345000000001
9	0.000138909	0.000175749	1611.6020000000003	33.9886	518.7375
10	0.000175749	0.000220743	1539.2249999999997	66.8195	491.96209999999996
11	0.000220743	0.000275696	1573.3740000000003	127.461	513.6946
12	0.000275696	0.000342812	1701.1659999999997	229.804	574.815
13	0.000342812	0.000424786	1950.1419999999996	384.447	692.1394999999999
14	0.000424786	0.000524904	2218.886	592.996	883.2177
15	0.000524904	0.000647182	2491.58	847.257	1116.6745999999998
16	0.000647182	0.000796528	2713.7839999999997	1131.95	1425.4129999999998
17	0.000796528	0.00097893	2838.6139999999996	1422.77	1781.3890000000001
18	0.00097893	0.00120171	2855.6040000000003	1677.64	2044.6860000000004
19	0.00120171	0.0014738	2787.4259999999995	1843.2	2234.586
20	0.0014738	0.00180611	2643.158	1892.25	2298.2819999999997
21	0.00180611	0.00221198	2341.0060000000003	1840.13	2214.77
22	0.00221198	0.0027077	1976.4820000000002	1722.87	2046.8660000000004
23	0.0027077	0.00331314	1609.1679999999997	1578.5	1838.7619999999997
24	0.00331314	0.00405259	1494.8399999999995	1438.85	1622.9779999999998
25	0.00405259	0.00495572	2519.92	1326.23	1397.1700000000003
26	0.00495572	0.00605875	2519.92	1250.01	1257.598
27	0.00605875	0.00740594	2519.92	1185.95	1207.18
28	0.00740594	0.00905133	2519.92	1185.95	1289.2999999999997
29	0.00905133	0.0110609	2519.92	1117.71	1309.8299999999997
30	0.0110609	0.0135153	2519.92	1117.71	1309.8299999999997
31	0.0135153	inf	2519.92	1117.71	1309.83
