time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.10968e-06	2364.51	0.90692	554.8970000000002
1	6.10968e-06	1.35717e-05	2364.51	0.90692	554.8970000000002
2	1.35717e-05	2.26855e-05	2979.635	3.52632	554.8970000000002
3	2.26855e-05	3.38166e-05	3281.941999999999	62.0267	519.1214000000001
4	3.38166e-05	4.74115e-05	3408.860999999999	9.82782	376.019
5	4.74115e-05	6.40157e-05	3198.7110000000007	8.09893	640.5230999999999
6	6.40157e-05	8.42952e-05	2615.556	11.2261	678.1335
7	8.42952e-05	0.000109064	2092.0260000000003	10.412	565.8788999999999
8	0.000109064	0.000139314	1757.9960000000003	10.2452	473.81019999999995
9	0.000139314	0.000176261	1643.8380000000002	16.3209	446.1228
10	0.000176261	0.000221386	1632.0699999999997	37.0701	447.3187
11	0.000221386	0.000276499	1696.5419999999997	90.4415	481.33160000000004
12	0.000276499	0.000343812	1833.81	196.389	561.7608
13	0.000343812	0.000426024	2068.18	366.026	695.6071999999999
14	0.000426024	0.000526434	2307.4439999999995	595.898	883.2865
15	0.000526434	0.000649069	2543.268	869.195	1121.5907999999997
16	0.000649069	0.00079885	2719.455999999999	1163.33	1427.3739999999998
17	0.00079885	0.000981784	2834.924	1451.39	1752.1810000000003
18	0.000981784	0.00120521	2811.382	1694.0	2062.514
19	0.00120521	0.00147809	2664.1179999999995	1844.03	2233.7119999999995
20	0.00147809	0.00181138	2418.382	1878.21	2284.562
21	0.00181138	0.00221843	2056.3399999999997	1811.8	2192.3540000000003
22	0.00221843	0.00271559	1737.176	1680.96	1959.296
23	0.00271559	0.0033228	1456.8440000000003	1523.17	1739.096
24	0.0033228	0.0040644	1372.0800000000002	1368.47	1566.9739999999997
25	0.0040644	0.00497016	2176.56	1234.08	1467.4180000000003
26	0.00497016	0.00607642	2176.56	1129.13	1420.7759999999998
27	0.00607642	0.00742753	2176.56	1053.35	1415.2399999999998
28	0.00742753	0.00907772	2176.56	1053.35	1578.9200000000003
29	0.00907772	0.0110932	2176.56	1055.37	1688.0400000000002
30	0.0110932	0.0135548	2176.56	1055.37	1688.0400000000002
31	0.0135548	inf	2176.56	1055.37	1688.04
