time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.13787e-06	2950.2399999999993	0.901909	359.69
1	6.13787e-06	1.36344e-05	2950.2399999999993	0.901909	359.69
2	1.36344e-05	2.27902e-05	2880.1519999999996	0.901576	359.69
3	2.27902e-05	3.39726e-05	3522.5340000000006	0.901575	398.46270000000004
4	3.39726e-05	4.76303e-05	3799.91	0.901572	747.4170000000003
5	4.76303e-05	6.43111e-05	3510.876999999999	0.901571	505.4129999999999
6	6.43111e-05	8.46842e-05	2877.565000000001	1.2372	337.5031000000001
7	8.46842e-05	0.000109567	2327.2960000000003	3.2162	325.3096
8	0.000109567	0.000139957	1990.3659999999998	6.25305	337.892
9	0.000139957	0.000177075	1793.5659999999993	14.9628	318.793
10	0.000177075	0.000222408	1737.4120000000003	38.5489	321.03000000000003
11	0.000222408	0.000277775	1786.3680000000002	95.2762	374.51409999999987
12	0.000277775	0.000345398	1923.2570000000005	203.677	469.1696
13	0.000345398	0.00042799	2085.016	372.548	629.3227999999999
14	0.00042799	0.000528863	2287.816	598.102	870.2147999999999
15	0.000528863	0.000652064	2492.4759999999997	866.554	1145.99
16	0.000652064	0.000802536	2683.492	1159.33	1461.592
17	0.000802536	0.000986315	2767.8040000000005	1450.24	1813.3200000000004
18	0.000986315	0.00121077	2772.1180000000004	1695.27	2097.68
19	0.00121077	0.00148491	2714.4259999999995	1843.27	2266.3839999999996
20	0.00148491	0.00181974	2595.027	1874.63	2286.7250000000004
21	0.00181974	0.00222867	2468.7250000000004	1807.89	2206.7840000000006
22	0.00222867	0.00272812	2308.7319999999995	1675.74	2030.7720000000004
23	0.00272812	0.00333813	2166.9280000000003	1516.15	1806.8000000000002
24	0.00333813	0.00408316	2185.552	1370.9	1631.34
25	0.00408316	0.0049931	2254.6700000000005	1269.74	1545.4240000000002
26	0.0049931	0.00610446	2254.6700000000005	1211.34	1548.224
27	0.00610446	0.00746181	2254.6700000000005	1180.53	1609.9199999999998
28	0.00746181	0.00911961	2254.6700000000005	1180.53	1856.3249999999998
29	0.00911961	0.0111444	2254.6700000000005	1254.79	2102.7299999999996
30	0.0111444	0.0136173	2254.6700000000005	1254.79	2102.7299999999996
31	0.0136173	inf	2254.67	1254.79	2102.73
