time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09176e-06	2010.59	0.909691	1040.7399999999998
1	6.09176e-06	1.35319e-05	2010.59	0.909691	1040.7399999999998
2	1.35319e-05	2.2619e-05	2407.8779999999997	0.908396	1040.7399999999998
3	2.2619e-05	3.37174e-05	3477.464000000001	39.28	1113.643
4	3.37174e-05	4.72725e-05	3886.382	55.1605	1283.75
5	4.72725e-05	6.3828e-05	3667.0330000000004	11.6622	1087.286
6	6.3828e-05	8.40481e-05	3192.000000000001	4.30732	893.0515999999999
7	8.40481e-05	0.000108744	2526.8260000000005	5.10983	734.9484000000001
8	0.000108744	0.000138906	2092.493	9.2657	609.7644
9	0.000138906	0.000175744	1808.8199999999997	19.793	517.1623
10	0.000175744	0.000220737	1696.358	46.0961	481.52739999999994
11	0.000220737	0.000275689	1698.3939999999998	103.841	496.14660000000003
12	0.000275689	0.000342804	1833.818	210.702	568.2446
13	0.000342804	0.000424775	2034.5619999999997	376.054	693.9499999999999
14	0.000424775	0.00052489	2278.348	595.618	871.8038000000001
15	0.00052489	0.000647166	2509.0050000000006	856.756	1100.1698999999999
16	0.000647166	0.000796508	2742.4300000000003	1144.65	1397.4390000000003
17	0.000796508	0.000978906	2889.3459999999995	1437.34	1748.0560000000003
18	0.000978906	0.00120168	2912.182	1692.84	2036.2280000000003
19	0.00120168	0.00147376	2849.97	1857.87	2223.56
20	0.00147376	0.00180607	2674.004	1907.75	2274.7159999999994
21	0.00180607	0.00221193	2414.652	1856.96	2190.4590000000003
22	0.00221193	0.00270763	2045.82	1735.58	2001.779
23	0.00270763	0.00331305	1727.2359999999999	1575.95	1787.7700000000004
24	0.00331305	0.00405249	2301.054	1413.7	1584.0859999999998
25	0.00405249	0.00495559	4778.31	1283.17	1409.219
26	0.00495559	0.0060586	4778.31	1196.79	1230.308
27	0.0060586	0.00740576	4778.31	1118.8	1143.8900000000003
28	0.00740576	0.00905111	4778.31	1118.8	1118.074
29	0.00905111	0.0110607	4778.31	1000.17	1111.6200000000001
30	0.0110607	0.013515	4778.31	1000.17	1111.6200000000001
31	0.013515	inf	4778.31	1000.17	1111.62
