time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09972e-06	2417.23	0.907462	937.6549999999999
1	6.09972e-06	1.35496e-05	2417.23	0.907462	937.6549999999999
2	1.35496e-05	2.26485e-05	2697.482	0.907219	937.6549999999999
3	2.26485e-05	3.37614e-05	3403.7840000000006	1.37564	1063.8305
4	3.37614e-05	4.73342e-05	3690.7870000000007	16.028	1358.2400000000005
5	4.73342e-05	6.39113e-05	3456.8149999999987	18.5925	1203.232
6	6.39113e-05	8.41578e-05	2919.1220000000003	21.1057	1004.9466000000001
7	8.41578e-05	0.000108886	2357.7200000000003	25.8624	799.9290000000001
8	0.000108886	0.000139087	1882.6559999999995	28.8828	615.6345000000001
9	0.000139087	0.000175974	1655.2630000000004	38.0075	518.7375
10	0.000175974	0.000221025	1560.5950000000005	65.3212	491.96209999999996
11	0.000221025	0.000276049	1584.1180000000002	122.982	513.6946
12	0.000276049	0.000343251	1702.8500000000001	225.187	574.815
13	0.000343251	0.000425329	1934.9659999999997	381.744	692.1394999999999
14	0.000425329	0.000525575	2180.4460000000004	592.173	883.2177
15	0.000525575	0.000648011	2425.81	846.761	1116.6745999999998
16	0.000648011	0.000797547	2611.97	1129.98	1425.4129999999998
17	0.000797547	0.000980183	2747.537	1418.69	1781.3890000000001
18	0.000980183	0.00120325	2788.4399999999996	1673.33	2064.8300000000004
19	0.00120325	0.00147568	2759.705999999999	1841.64	2234.586
20	0.00147568	0.00180842	2688.7899999999995	1894.17	2298.2819999999997
21	0.00180842	0.00221482	2570.1620000000003	1844.01	2214.77
22	0.00221482	0.00271116	2487.71	1723.85	2046.8660000000004
23	0.00271116	0.00331738	2557.1059999999998	1568.59	1838.7619999999997
24	0.00331738	0.00405778	2617.99	1415.54	1622.9779999999998
25	0.00405778	0.00496206	4512.330000000001	1299.91	1397.1700000000003
26	0.00496206	0.00606651	4512.330000000001	1230.59	1257.598
27	0.00606651	0.00741542	4512.330000000001	1169.22	1207.18
28	0.00741542	0.00906292	4512.330000000001	1169.22	1289.2999999999997
29	0.00906292	0.0110751	4512.330000000001	1074.65	1309.8299999999997
30	0.0110751	0.0135327	4512.330000000001	1074.65	1309.8299999999997
31	0.0135327	inf	4512.33	1074.65	1309.83
