time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.20705e-06	3785.5699999999997	60.2481	476.1540000000001
1	6.20705e-06	1.3788e-05	3785.5699999999997	60.2481	476.1540000000001
2	1.3788e-05	2.3047e-05	2594.051	14.3994	476.1540000000001
3	2.3047e-05	3.43555e-05	2790.533	1.00517	500.22180000000003
4	3.43555e-05	4.81671e-05	3476.1329999999994	1.22696	596.493
5	4.81671e-05	6.50359e-05	3426.1280000000006	2.34189	483.4247999999999
6	6.50359e-05	8.56386e-05	2842.8369999999995	2.8964	444.4600000000001
7	8.56386e-05	0.000110802	2293.228	3.84361	447.7013
8	0.000110802	0.000141535	1879.67	6.70177	431.96959999999996
9	0.000141535	0.00017907	1650.7300000000002	15.3484	429.3726999999999
10	0.00017907	0.000224914	1562.2750000000003	38.1995	451.89
11	0.000224914	0.000280906	1583.1310000000003	90.4466	509.10939999999994
12	0.000280906	0.000349291	1706.8000000000004	191.311	601.0219999999999
13	0.000349291	0.000432814	1927.972	354.17	733.3269999999999
14	0.000432814	0.000534824	2165.996	579.136	913.968
15	0.000534824	0.000659414	2395.6279999999997	853.809	1145.33
16	0.000659414	0.000811581	2580.892	1156.18	1444.6619999999998
17	0.000811581	0.000997431	2703.4660000000003	1451.2	1761.217
18	0.000997431	0.00122442	2727.794000000001	1686.78	2056.0460000000003
19	0.00122442	0.00150165	2694.7400000000007	1815.87	2210.034
20	0.00150165	0.00184025	2620.5280000000002	1831.08	2250.696
21	0.00184025	0.00225379	2511.7650000000003	1759.23	2170.52
22	0.00225379	0.00275887	2453.4550000000004	1637.81	1968.3820000000003
23	0.00275887	0.00337575	2454.057	1499.59	1753.1460000000004
24	0.00337575	0.00412918	2482.8779999999997	1368.98	1512.8520000000005
25	0.00412918	0.00504938	2682.3	1275.31	1264.54
26	0.00504938	0.00617326	2682.3	1243.07	1147.02
27	0.00617326	0.00754591	2682.3	1267.92	1195.06
28	0.00754591	0.0092224	2682.3	1267.92	1336.09
29	0.0092224	0.01127	2682.3	1390.23	1430.11
30	0.01127	0.0137708	2682.3	1390.23	1430.11
31	0.0137708	inf	2682.3	1390.23	1430.11
