time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.139e-06	2417.23	0.902998	1040.7399999999998
1	6.139e-06	1.36369e-05	2417.23	0.902998	1040.7399999999998
2	1.36369e-05	2.27944e-05	2697.482	2.84521	1040.7399999999998
3	2.27944e-05	3.39789e-05	3403.7840000000006	36.5933	1113.643
4	3.39789e-05	4.76391e-05	3690.7870000000007	40.5708	1283.75
5	4.76391e-05	6.4323e-05	3456.8149999999987	9.40173	1087.286
6	6.4323e-05	8.46998e-05	2919.1220000000003	12.1277	893.0515999999999
7	8.46998e-05	0.000109587	2357.7200000000003	17.2698	734.9484000000001
8	0.000109587	0.000139983	1882.6559999999995	19.528	609.7644
9	0.000139983	0.000177107	1655.2630000000004	27.2726	517.1623
10	0.000177107	0.000222449	1560.5950000000005	50.8746	481.52739999999994
11	0.000222449	0.000277826	1589.8410000000001	105.141	501.04580000000004
12	0.000277826	0.000345462	1702.8500000000001	206.391	568.2446
13	0.000345462	0.000428069	1934.9659999999997	364.518	693.9499999999999
14	0.000428069	0.00052896	2180.4460000000004	579.606	871.8038000000001
15	0.00052896	0.000652184	2425.81	843.4	1122.4265999999998
16	0.000652184	0.000802684	2627.33	1139.82	1424.7560000000003
17	0.000802684	0.000986496	2760.864	1439.26	1773.9740000000002
18	0.000986496	0.001211	2788.4399999999996	1690.35	2036.2280000000003
19	0.001211	0.00148519	2759.705999999999	1839.1	2223.56
20	0.00148519	0.00182007	2688.7899999999995	1873.22	2274.7159999999994
21	0.00182007	0.00222908	2570.1620000000003	1821.05	2168.2520000000004
22	0.00222908	0.00272863	2487.71	1717.22	1984.232
23	0.00272863	0.00333874	2557.1059999999998	1588.87	1769.5340000000006
24	0.00333874	0.00408391	2807.424	1464.25	1568.014
25	0.00408391	0.00499402	4512.330000000001	1373.75	1384.4239999999998
26	0.00499402	0.00610558	4512.330000000001	1334.62	1230.308
27	0.00610558	0.00746318	4512.330000000001	1342.72	1143.8900000000003
28	0.00746318	0.00912129	4512.330000000001	1342.72	1118.074
29	0.00912129	0.0111464	4512.330000000001	1473.6	1111.6200000000001
30	0.0111464	0.0136198	4512.330000000001	1473.6	1111.6200000000001
31	0.0136198	inf	4512.33	1473.6	1111.62
