time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.12789e-06	2417.23	0.903469	387.3770000000001
1	6.12789e-06	1.36122e-05	2417.23	0.903469	387.3770000000001
2	1.36122e-05	2.27531e-05	2697.482	0.903059	387.3770000000001
3	2.27531e-05	3.39174e-05	3403.7840000000006	0.903041	406.7786000000001
4	3.39174e-05	4.75528e-05	3690.7870000000007	0.903043	581.393
5	4.75528e-05	6.42065e-05	3456.8149999999987	10.8533	492.0566000000002
6	6.42065e-05	8.45465e-05	2919.1220000000003	6.26207	402.7906000000001
7	8.45465e-05	0.000109389	2357.7200000000003	3.79937	331.54940000000005
8	0.000109389	0.00013973	1882.6559999999995	5.21329	323.863
9	0.00013973	0.000176787	1655.2630000000004	12.0372	314.18299999999994
10	0.000176787	0.000222046	1560.5950000000005	32.7219	323.965
11	0.000222046	0.000277324	1589.8410000000001	84.7178	379.6942000000001
12	0.000277324	0.000344837	1702.8500000000001	188.338	475.46419999999995
13	0.000344837	0.000427294	1934.9659999999997	356.424	638.6872
14	0.000427294	0.000528003	2180.4460000000004	587.729	881.9984
15	0.000528003	0.000651004	2425.81	868.544	1155.35
16	0.000651004	0.000801231	2627.33	1176.49	1461.908
17	0.000801231	0.00098471	2760.864	1476.02	1801.2080000000003
18	0.00098471	0.0012088	2788.4399999999996	1714.18	2085.1360000000004
19	0.0012088	0.0014825	2759.705999999999	1845.56	2270.495
20	0.0014825	0.00181678	2688.7899999999995	1866.94	2310.295
21	0.00181678	0.00222505	2570.1620000000003	1806.38	2251.2690000000002
22	0.00222505	0.00272369	2487.71	1696.56	2118.7610000000004
23	0.00272369	0.0033327	2557.1059999999998	1564.18	1974.1859999999995
24	0.0033327	0.00407652	2617.99	1434.62	1890.8899999999999
25	0.00407652	0.00498498	4512.330000000001	1337.49	1883.712
26	0.00498498	0.00609453	4512.330000000001	1293.6	1917.1580000000004
27	0.00609453	0.00744967	4512.330000000001	1316.06	1950.1500000000005
28	0.00744967	0.00910478	4512.330000000001	1316.06	2068.3199999999997
29	0.00910478	0.0111262	4512.330000000001	1512.39	2186.4899999999993
30	0.0111262	0.0135952	4512.330000000001	1512.39	2186.4899999999993
31	0.0135952	inf	4512.33	1512.39	2186.49
