time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.99716e-06	381.32200000000006	0.923781	359.69
1	5.99716e-06	1.33218e-05	381.32200000000006	0.923781	359.69
2	1.33218e-05	2.22677e-05	381.32200000000006	0.92274	359.69
3	2.22677e-05	3.31938e-05	1004.4399999999998	0.922733	359.69
4	3.31938e-05	4.65384e-05	1111.344	0.922725	747.4170000000003
5	4.65384e-05	6.28368e-05	1214.4899999999998	1.04677	505.4129999999999
6	6.28368e-05	8.27428e-05	1206.165	4.14496	337.5031000000001
7	8.27428e-05	0.000107055	1062.0085	5.71961	323.7368
8	0.000107055	0.000136749	910.6490000000001	10.1232	337.892
9	0.000136749	0.000173015	858.467	21.0477	320.7029
10	0.000173015	0.000217309	919.7306	48.9154	320.8063
11	0.000217309	0.000271407	1059.7878	114.008	361.0682999999999
12	0.000271407	0.00033748	1251.2409999999998	235.056	446.4909000000001
13	0.00033748	0.000418178	1523.4559999999997	418.687	610.8134
14	0.000418178	0.000516739	1775.266	654.903	823.8063999999999
15	0.000516739	0.000637115	2050.87	923.386	1118.68
16	0.000637115	0.000784138	2301.47	1201.51	1431.75
17	0.000784138	0.000963703	2496.869	1463.9	1784.2750000000005
18	0.000963703	0.00118301	2604.486	1676.78	2059.682
19	0.00118301	0.00145087	2601.5419999999995	1803.56	2261.3859999999995
20	0.00145087	0.00177802	2508.458	1828.29	2289.654
21	0.00177802	0.00217758	2327.882	1766.25	2216.1120000000005
22	0.00217758	0.00266558	2028.8380000000002	1648.18	2062.896
23	0.00266558	0.0032616	1777.9449999999997	1505.62	1858.2760000000003
24	0.0032616	0.00398955	1664.2040000000002	1370.58	1642.744
25	0.00398955	0.00487863	1691.8250000000003	1271.47	1549.5520000000001
26	0.00487863	0.00596451	1766.9220000000003	1215.85	1540.536
27	0.00596451	0.00729074	1930.7500000000002	1199.77	1609.9199999999998
28	0.00729074	0.00891054	1930.7500000000002	1199.77	1807.0439999999996
29	0.00891054	0.0108889	1930.7500000000002	1331.96	2102.7299999999996
30	0.0108889	0.0133051	1930.7500000000002	1331.96	2102.7299999999996
31	0.0133051	inf	1930.75	1331.96	2102.73
