time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09796e-06	3737.7	0.908217	456.406
1	6.09796e-06	1.35457e-05	3737.7	0.908217	456.406
2	1.35457e-05	2.2642e-05	2962.348000000001	0.9075	456.406
3	2.2642e-05	3.37518e-05	3622.2780000000007	0.907479	456.406
4	3.37518e-05	4.73206e-05	3941.2799999999993	0.907472	347.21999999999997
5	4.73206e-05	6.3893e-05	3588.5899999999997	0.907478	322.4358
6	6.3893e-05	8.41336e-05	2863.7609999999995	0.907472	331.61310000000003
7	8.41336e-05	0.000108854	2261.3849999999998	1.74079	384.28010000000006
8	0.000108854	0.000139047	1919.6379999999997	4.9082	318.581
9	0.000139047	0.000175923	1732.2460000000003	14.4239	297.94129999999996
10	0.000175923	0.000220962	1677.3950000000002	38.9721	311.1901
11	0.000220962	0.000275969	1716.8320000000003	94.8848	356.6921
12	0.000275969	0.000343153	1842.6559999999997	201.6	436.3379
13	0.000343153	0.000425207	2018.7749999999996	370.202	587.9445999999999
14	0.000425207	0.000525425	2214.3559999999998	597.42	790.6329999999999
15	0.000525425	0.000647825	2442.496	869.347	1077.6870000000001
16	0.000647825	0.000797318	2679.2180000000003	1167.16	1385.3650000000002
17	0.000797318	0.000979902	2819.495	1462.74	1737.2579999999998
18	0.000979902	0.0012029	2864.8450000000003	1708.11	2025.5960000000002
19	0.0012029	0.00147526	2819.0579999999995	1851.62	2262.696
20	0.00147526	0.0018079	2678.790000000001	1878.93	2315.9000000000005
21	0.0018079	0.00221418	2484.91	1813.81	2249.2160000000003
22	0.00221418	0.00271039	2281.846	1691.79	2108.867
23	0.00271039	0.00331643	2101.9210000000003	1548.08	1877.5529999999999
24	0.00331643	0.00405661	2046.822	1417.05	1590.9800000000002
25	0.00405661	0.00496064	1952.1399999999996	1326.29	1358.7259999999999
26	0.00496064	0.00606477	1952.1399999999996	1280.65	1170.266
27	0.00606477	0.0074133	1952.1399999999996	1260.86	1041.5749999999998
28	0.0074133	0.00906032	1952.1399999999996	1260.86	1014.0924000000001
29	0.00906032	0.0110719	1952.1399999999996	1273.31	989.4960000000002
30	0.0110719	0.0135288	1952.1399999999996	1273.31	989.4960000000002
31	0.0135288	inf	1952.14	1273.31	989.496
