time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.10625e-06	2950.2399999999993	0.907067	631.499
1	6.10625e-06	1.35641e-05	2950.2399999999993	0.907067	631.499
2	1.35641e-05	2.26728e-05	2880.1519999999996	0.906268	631.499
3	2.26728e-05	3.37976e-05	3522.5340000000006	0.906244	597.5979
4	3.37976e-05	4.7385e-05	3799.91	0.90624	292.488
5	4.7385e-05	6.39798e-05	3510.876999999999	0.90624	313.73370000000006
6	6.39798e-05	8.4248e-05	2877.565000000001	1.65537	360.0002000000001
7	8.4248e-05	0.000109002	2362.8340000000003	4.86446	395.25560000000013
8	0.000109002	0.000139236	1990.3659999999998	5.20037	310.514
9	0.000139236	0.000176162	1804.3249999999994	11.3279	285.35
10	0.000176162	0.000221262	1737.4120000000003	33.9843	306.8450000000001
11	0.000221262	0.000276344	1776.304	92.8035	375.84450000000004
12	0.000276344	0.000343619	1909.4680000000005	205.676	492.87860000000006
13	0.000343619	0.000425785	2085.016	377.869	662.3898999999999
14	0.000425785	0.000526139	2287.816	604.289	884.8808
15	0.000526139	0.000648705	2492.4759999999997	874.634	1154.58
16	0.000648705	0.000798402	2683.492	1172.58	1487.117
17	0.000798402	0.000981234	2767.8040000000005	1467.55	1799.8200000000002
18	0.000981234	0.00120454	2772.1180000000004	1706.51	2132.77
19	0.00120454	0.00147726	2714.4259999999995	1836.78	2284.8100000000004
20	0.00147726	0.00181036	2604.488	1849.05	2323.0750000000003
21	0.00181036	0.00221719	2468.7250000000004	1770.38	2249.3050000000003
22	0.00221719	0.00271407	2308.7319999999995	1634.34	2062.0399999999995
23	0.00271407	0.00332093	2166.9280000000003	1473.32	1780.992
24	0.00332093	0.00406212	2185.552	1323.16	1477.16
25	0.00406212	0.00496738	2254.6700000000005	1214.19	1201.076
26	0.00496738	0.00607301	2254.6700000000005	1155.01	975.2356999999997
27	0.00607301	0.00742337	2254.6700000000005	1133.32	841.563
28	0.00742337	0.00907263	2254.6700000000005	1133.32	492.8945999999999
29	0.00907263	0.011087	2254.6700000000005	1160.14	260.44900000000007
30	0.011087	0.0135472	2254.6700000000005	1160.14	260.44900000000007
31	0.0135472	inf	2254.67	1160.14	260.449
