time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09007e-06	2364.51	0.909422	456.406
1	6.09007e-06	1.35282e-05	2364.51	0.909422	456.406
2	1.35282e-05	2.26127e-05	2979.635	0.90866	456.406
3	2.26127e-05	3.3708e-05	3281.941999999999	0.908651	456.406
4	3.3708e-05	4.72594e-05	3408.860999999999	0.908649	347.21999999999997
5	4.72594e-05	6.38102e-05	3198.7110000000007	0.908649	322.4358
6	6.38102e-05	8.40246e-05	2615.556	1.04402	331.61310000000003
7	8.40246e-05	0.000108713	2092.0260000000003	3.19829	391.5800000000001
8	0.000108713	0.000138867	1770.8580000000004	7.5056	318.581
9	0.000138867	0.000175695	1643.8380000000002	17.8833	297.94129999999996
10	0.000175695	0.000220675	1632.0699999999997	44.1072	311.1901
11	0.000220675	0.000275612	1696.5419999999997	102.507	356.6921
12	0.000275612	0.000342708	1833.81	210.435	436.3379
13	0.000342708	0.000424657	2051.2729999999997	377.545	587.9445999999999
14	0.000424657	0.000524744	2286.938	601.569	790.6329999999999
15	0.000524744	0.000646986	2524.47	870.755	1077.6870000000001
16	0.000646986	0.000796286	2719.455999999999	1166.71	1385.3650000000002
17	0.000796286	0.000978633	2834.733	1460.15	1737.2579999999998
18	0.000978633	0.00120134	2819.644	1701.7	2025.5960000000002
19	0.00120134	0.00147335	2664.1179999999995	1837.1	2262.696
20	0.00147335	0.00180556	2418.382	1851.8	2315.9000000000005
21	0.00180556	0.00221131	2082.6029999999996	1777.85	2249.2160000000003
22	0.00221131	0.00270688	1737.176	1660.06	2108.867
23	0.00270688	0.00331213	1456.8440000000003	1533.5	1877.5529999999999
24	0.00331213	0.00405136	1372.0800000000002	1422.79	1611.5000000000002
25	0.00405136	0.00495421	2176.56	1343.42	1358.7259999999999
26	0.00495421	0.00605691	2176.56	1300.71	1170.266
27	0.00605691	0.00740369	2176.56	1296.58	1041.5749999999998
28	0.00740369	0.00904859	2176.56	1296.58	1014.0924000000001
29	0.00904859	0.0110576	2176.56	1452.58	989.4960000000002
30	0.0110576	0.0135112	2176.56	1452.58	989.4960000000002
31	0.0135112	inf	2176.56	1452.58	989.496
