time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.14626e-06	2121.32	0.913443	554.8970000000002
1	6.14626e-06	1.3653e-05	2121.32	0.913443	554.8970000000002
2	1.3653e-05	2.28213e-05	2286.7580000000003	1.55426	554.8970000000002
3	2.28213e-05	3.40191e-05	3015.562	35.0232	519.1214000000001
4	3.40191e-05	4.76954e-05	3491.6089999999995	13.9883	376.019
5	4.76954e-05	6.4399e-05	3322.5170000000003	11.3007	678.3093999999999
6	6.4399e-05	8.47999e-05	2789.512	12.5959	678.1335
7	8.47999e-05	0.000109717	2271.8280000000004	12.5341	565.8788999999999
8	0.000109717	0.000140149	1865.3500000000001	13.4318	473.81019999999995
9	0.000140149	0.000177317	1685.4920000000004	20.3781	445.98659999999995
10	0.000177317	0.000222712	1622.96	41.9802	449.7404
11	0.000222712	0.000278155	1655.2479999999996	94.7776	481.33160000000004
12	0.000278155	0.000345871	1765.036	197.773	561.7608
13	0.000345871	0.000428575	1975.994	363.046	695.6071999999999
14	0.000428575	0.000529586	2208.122	588.805	883.2865
15	0.000529586	0.000652955	2453.4440000000004	860.235	1121.5907999999997
16	0.000652955	0.000803633	2666.544000000001	1156.43	1427.3739999999998
17	0.000803633	0.000987663	2795.563	1449.82	1752.1810000000003
18	0.000987663	0.00121243	2810.4320000000002	1695.63	2062.514
19	0.00121243	0.00148694	2734.5260000000003	1841.76	2243.335
20	0.00148694	0.00182222	2604.793999999999	1869.11	2283.4139999999998
21	0.00182222	0.00223172	2401.268	1799.4	2192.3540000000003
22	0.00223172	0.00273185	2203.556	1669.64	1959.296
23	0.00273185	0.00334269	2029.5920000000006	1517.5	1739.096
24	0.00334269	0.00408874	1978.0400000000004	1376.48	1566.9739999999997
25	0.00408874	0.00499992	2129.24	1266.47	1467.4180000000003
26	0.00499992	0.0061128	2129.24	1191.49	1420.0839999999998
27	0.0061128	0.00747201	2129.24	1137.05	1415.2399999999998
28	0.00747201	0.00913208	2129.24	1137.05	1606.2000000000003
29	0.00913208	0.0111596	2129.24	1132.33	1688.0400000000002
30	0.0111596	0.0136359	2129.24	1132.33	1688.0400000000002
31	0.0136359	inf	2129.24	1132.33	1688.04
