time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.19735e-06	2842.269999999999	1.57082	476.1540000000001
1	6.19735e-06	1.37665e-05	2842.269999999999	1.57082	476.1540000000001
2	1.37665e-05	2.3011e-05	2773.676999999999	0.893284	476.1540000000001
3	2.3011e-05	3.43018e-05	3322.4659999999994	1.04978	500.22180000000003
4	3.43018e-05	4.80919e-05	3641.4430000000007	24.1444	596.493
5	4.80919e-05	6.49343e-05	3362.014	18.0275	483.4247999999999
6	6.49343e-05	8.55048e-05	2757.175	6.36053	442.56140000000005
7	8.55048e-05	0.000110629	2158.316	3.06225	447.7013
8	0.000110629	0.000141313	1805.6360000000004	4.14799	431.96959999999996
9	0.000141313	0.00017879	1601.9160000000002	10.6642	429.3726999999999
10	0.00017879	0.000224563	1539.2249999999997	31.7868	451.89
11	0.000224563	0.000280467	1579.8280000000002	84.4508	509.10939999999994
12	0.000280467	0.000348746	1731.8939999999998	187.518	601.0219999999999
13	0.000348746	0.000432137	1971.9779999999996	353.271	733.3269999999999
14	0.000432137	0.000533988	2242.4	581.177	913.968
15	0.000533988	0.000658383	2491.58	858.565	1145.33
16	0.000658383	0.000810313	2713.7839999999997	1163.27	1418.7029999999997
17	0.000810313	0.000995872	2848.1879999999996	1458.94	1761.217
18	0.000995872	0.00122251	2852.4100000000008	1690.55	2038.694
19	0.00122251	0.0014993	2779.2569999999996	1811.64	2210.034
20	0.0014993	0.00183737	2607.633	1822.55	2250.696
21	0.00183737	0.00225027	2311.759	1756.53	2170.52
22	0.00225027	0.00275456	1943.8450000000003	1648.91	1968.3820000000003
23	0.00275456	0.00337048	1580.5859999999996	1524.71	1753.1460000000004
24	0.00337048	0.00412273	1597.3479999999995	1402.61	1512.8520000000005
25	0.00412273	0.00504148	2519.92	1308.41	1264.54
26	0.00504148	0.00616361	2519.92	1267.05	1147.02
27	0.00616361	0.00753412	2519.92	1283.59	1195.06
28	0.00753412	0.00920798	2519.92	1283.59	1336.09
29	0.00920798	0.0112524	2519.92	1445.3	1430.11
30	0.0112524	0.0137493	2519.92	1445.3	1430.11
31	0.0137493	inf	2519.92	1445.3	1430.11
