time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.12089e-06	2842.269999999999	0.905059	387.3770000000001
1	6.12089e-06	1.35966e-05	2842.269999999999	0.905059	387.3770000000001
2	1.35966e-05	2.27271e-05	2773.676999999999	0.90409	387.3770000000001
3	2.27271e-05	3.38786e-05	3322.4659999999994	0.904074	406.7786000000001
4	3.38786e-05	4.74985e-05	3641.4430000000007	0.904073	581.393
5	4.74985e-05	6.41332e-05	3400.756	0.904074	492.0566000000002
6	6.41332e-05	8.44499e-05	2815.7700000000004	1.46949	402.7906000000001
7	8.44499e-05	0.000109264	2243.486	4.49753	331.54940000000005
8	0.000109264	0.00013957	1805.6360000000004	7.48696	323.863
9	0.00013957	0.000176585	1611.6020000000003	14.874	314.18299999999994
10	0.000176585	0.000221792	1539.2249999999997	36.451	323.965
11	0.000221792	0.000277007	1579.8280000000002	90.0777	370.6040000000001
12	0.000277007	0.000344443	1701.1659999999997	194.772	475.46419999999995
13	0.000344443	0.000426806	1950.1419999999996	362.302	638.6872
14	0.000426806	0.0005274	2218.886	591.803	858.7698
15	0.0005274	0.00065026	2491.58	870.283	1155.35
16	0.00065026	0.000800315	2713.7839999999997	1175.52	1461.908
17	0.000800315	0.000983585	2848.1879999999996	1472.51	1801.2080000000003
18	0.000983585	0.00120742	2855.6040000000003	1709.14	2085.1360000000004
19	0.00120742	0.0014808	2787.4259999999995	1840.17	2270.495
20	0.0014808	0.0018147	2643.158	1864.48	2310.295
21	0.0018147	0.0022225	2341.0060000000003	1810.9	2251.2690000000002
22	0.0022225	0.00272057	1976.4820000000002	1705.45	2118.7610000000004
23	0.00272057	0.00332889	1609.1679999999997	1569.57	1974.1859999999995
24	0.00332889	0.00407186	1597.3479999999995	1428.26	1890.8899999999999
25	0.00407186	0.00497928	2519.92	1307.85	1883.712
26	0.00497928	0.00608756	2519.92	1233.18	1917.1580000000004
27	0.00608756	0.00744116	2519.92	1229.76	1950.1500000000005
28	0.00744116	0.00909438	2519.92	1229.76	2068.3199999999997
29	0.00909438	0.0111135	2519.92	1451.06	2186.4899999999993
30	0.0111135	0.0135796	2519.92	1451.06	2186.4899999999993
31	0.0135796	inf	2519.92	1451.06	2186.49
