time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.20306e-06	3045.7999999999997	84.0975	476.1540000000001
1	6.20306e-06	1.37792e-05	3045.7999999999997	84.0975	476.1540000000001
2	1.37792e-05	2.30322e-05	2246.554	5.3242	476.1540000000001
3	2.30322e-05	3.43335e-05	2763.62	0.892096	500.22180000000003
4	3.43335e-05	4.81362e-05	3420.5389999999993	0.892096	596.493
5	4.81362e-05	6.49942e-05	3382.6699999999996	0.892096	483.4247999999999
6	6.49942e-05	8.55837e-05	2919.4100000000008	1.0427	442.56140000000005
7	8.55837e-05	0.000110731	2313.092	2.79011	447.7013
8	0.000110731	0.000141444	1805.912	5.49163	431.96959999999996
9	0.000141444	0.000178955	1588.8489999999997	12.2492	429.3726999999999
10	0.000178955	0.00022477	1517.6350000000002	32.1928	451.89
11	0.00022477	0.000280726	1565.05	82.7885	509.10939999999994
12	0.000280726	0.000349067	1685.788	185.36	601.0219999999999
13	0.000349067	0.000432536	1921.1140000000005	352.767	733.3269999999999
14	0.000432536	0.00053448	2174.1180000000004	582.584	913.968
15	0.00053448	0.00065899	2439.1499999999996	860.851	1145.33
16	0.00065899	0.00081106	2669.1059999999998	1164.78	1444.6619999999998
17	0.00081106	0.000996791	2823.762	1457.95	1761.217
18	0.000996791	0.00122363	2845.5580000000004	1688.12	2056.0460000000003
19	0.00122363	0.00150069	2798.6739999999995	1812.47	2210.034
20	0.00150069	0.00183906	2715.2620000000006	1829.1	2250.696
21	0.00183906	0.00225234	2606.05	1765.77	2170.52
22	0.00225234	0.0027571	2516.03	1654.76	1968.3820000000003
23	0.0027571	0.00337358	2391.663	1523.33	1753.1460000000004
24	0.00337358	0.00412653	2353.4680000000003	1395.1	1512.8520000000005
25	0.00412653	0.00504613	2316.19	1299.24	1264.54
26	0.00504613	0.00616929	2316.19	1258.5	1147.02
27	0.00616929	0.00754107	2316.19	1271.97	1195.06
28	0.00754107	0.00921648	2316.19	1271.97	1336.09
29	0.00921648	0.0112627	2316.19	1409.38	1430.11
30	0.0112627	0.0137619	2316.19	1409.38	1430.11
31	0.0137619	inf	2316.19	1409.38	1430.11
