time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.1025e-06	2417.23	0.907543	475.93799999999993
1	6.1025e-06	1.35558e-05	2417.23	0.907543	475.93799999999993
2	1.35558e-05	2.26588e-05	2697.482	5.19554	475.93799999999993
3	2.26588e-05	3.37768e-05	3403.7840000000006	53.5184	468.1834999999999
4	3.37768e-05	4.73558e-05	3690.7870000000007	9.49072	398.39299999999986
5	4.73558e-05	6.39405e-05	3456.8149999999987	2.27297	452.22679999999997
6	6.39405e-05	8.41962e-05	2919.1220000000003	3.68546	436.73050000000006
7	8.41962e-05	0.000108935	2357.7200000000003	6.04321	309.0596
8	0.000108935	0.000139151	1882.6559999999995	9.71123	239.117
9	0.000139151	0.000176054	1655.2630000000004	19.1096	234.53100000000003
10	0.000176054	0.000221126	1560.5950000000005	43.5133	266.508
11	0.000221126	0.000276174	1584.1180000000002	97.8346	325.849
12	0.000276174	0.000343408	1702.8500000000001	199.694	434.9305
13	0.000343408	0.000425523	1934.9659999999997	362.097	598.1762
14	0.000425523	0.000525815	2180.4460000000004	586.123	816.8762999999999
15	0.000525815	0.000648306	2425.81	860.411	1113.567
16	0.000648306	0.000797911	2627.33	1164.54	1427.6680000000001
17	0.000797911	0.00098063	2751.344	1465.73	1758.9630000000002
18	0.00098063	0.00120379	2788.4399999999996	1710.83	2102.9249999999997
19	0.00120379	0.00147636	2759.705999999999	1848.58	2303.143
20	0.00147636	0.00180925	2688.7899999999995	1872.65	2322.475
21	0.00180925	0.00221583	2570.1620000000003	1812.64	2216.234
22	0.00221583	0.0027124	2487.71	1699.75	1995.8939999999998
23	0.0027124	0.00331889	2557.1059999999998	1558.67	1670.002
24	0.00331889	0.00405963	2617.99	1416.88	1438.0700000000002
25	0.00405963	0.00496432	4512.330000000001	1302.48	1327.1239999999998
26	0.00496432	0.00606928	4512.330000000001	1232.14	1322.6920000000005
27	0.00606928	0.00741881	4512.330000000001	1205.09	1343.09
28	0.00741881	0.00906706	4512.330000000001	1205.09	1296.74
29	0.00906706	0.0110801	4512.330000000001	1267.88	1250.39
30	0.0110801	0.0135388	4512.330000000001	1267.88	1250.39
31	0.0135388	inf	4512.33	1267.88	1250.39
