time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.15301e-06	2019.2499999999998	0.899955	476.1540000000001
1	6.15301e-06	1.3668e-05	2019.2499999999998	0.899955	476.1540000000001
2	1.3668e-05	2.28464e-05	2883.4980000000005	0.899442	476.1540000000001
3	2.28464e-05	3.40564e-05	4039.2000000000003	0.899353	500.22180000000003
4	3.40564e-05	4.77478e-05	4588.039	0.899353	596.493
5	4.77478e-05	6.44698e-05	3995.9170000000013	0.899353	483.4247999999999
6	6.44698e-05	8.48931e-05	3036.4220000000005	0.899354	442.56140000000005
7	8.48931e-05	0.000109837	2335.888	2.24422	449.78520000000003
8	0.000109837	0.000140302	1881.4700000000003	4.25926	432.54179999999997
9	0.000140302	0.000177511	1685.2680000000005	10.7309	429.3726999999999
10	0.000177511	0.000222956	1633.8960000000002	30.9507	451.89
11	0.000222956	0.000278461	1704.0410000000004	82.8298	501.60919999999993
12	0.000278461	0.000346251	1869.7669999999998	187.722	590.3849999999999
13	0.000346251	0.000429046	2078.0049999999997	358.085	718.8654999999999
14	0.000429046	0.000530168	2307.3340000000003	590.347	895.1936
15	0.000530168	0.000653673	2543.1100000000006	868.874	1145.33
16	0.000653673	0.000804516	2732.1300000000006	1171.64	1418.7029999999997
17	0.000804516	0.000988748	2844.4600000000005	1466.27	1737.213
18	0.000988748	0.00121376	2895.491	1703.24	2038.694
19	0.00121376	0.00148858	2883.2700000000004	1837.21	2210.034
20	0.00148858	0.00182422	2771.9580000000005	1861.8	2250.696
21	0.00182422	0.00223417	2579.1360000000004	1800.48	2170.52
22	0.00223417	0.00273485	2344.8720000000003	1682.47	1983.2210000000002
23	0.00273485	0.00334636	2285.9699999999993	1537.36	1753.1460000000004
24	0.00334636	0.00409323	2743.3219999999997	1395.42	1512.8520000000005
25	0.00409323	0.00500542	3429.35	1287.0	1264.54
26	0.00500542	0.00611951	3429.35	1228.75	1147.02
27	0.00611951	0.00748022	3429.35	1204.39	1195.06
28	0.00748022	0.00914211	3429.35	1204.39	1336.09
29	0.00914211	0.0111719	3429.35	1182.32	1430.11
30	0.0111719	0.0136509	3429.35	1182.32	1430.11
31	0.0136509	inf	3429.35	1182.32	1430.11
