time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.13363e-06	2121.32	0.931449	1040.7399999999998
1	6.13363e-06	1.36249e-05	2121.32	0.931449	1040.7399999999998
2	1.36249e-05	2.27744e-05	2286.7580000000003	32.5064	1040.7399999999998
3	2.27744e-05	3.39492e-05	3015.562	18.4008	1113.643
4	3.39492e-05	4.75974e-05	3491.6089999999995	8.11114	1283.75
5	4.75974e-05	6.42667e-05	3322.5170000000003	9.44428	1087.286
6	6.42667e-05	8.46257e-05	2789.512	15.3794	893.0515999999999
7	8.46257e-05	0.000109491	2271.8280000000004	18.537	734.9484000000001
8	0.000109491	0.00013986	1865.3500000000001	20.0343	609.7644
9	0.00013986	0.000176952	1685.4920000000004	28.9246	517.1623
10	0.000176952	0.000222254	1622.96	55.0776	481.52739999999994
11	0.000222254	0.000277583	1655.2479999999996	113.277	496.14660000000003
12	0.000277583	0.00034516	1765.036	219.352	568.2446
13	0.00034516	0.000427694	1975.994	380.871	693.9499999999999
14	0.000427694	0.000528498	2208.122	594.97	871.8038000000001
15	0.000528498	0.000651614	2453.4440000000004	852.306	1122.4265999999998
16	0.000651614	0.000801981	2650.0110000000004	1139.02	1424.7560000000003
17	0.000801981	0.000985633	2795.563	1430.47	1773.9740000000002
18	0.000985633	0.00120994	2810.4320000000002	1679.12	2036.2280000000003
19	0.00120994	0.00148389	2734.5260000000003	1828.61	2223.56
20	0.00148389	0.00181848	2604.793999999999	1860.68	2274.7159999999994
21	0.00181848	0.00222713	2401.268	1800.8	2168.2520000000004
22	0.00222713	0.00272624	2203.556	1687.46	1984.232
23	0.00272624	0.00333582	2029.5920000000006	1557.49	1769.5340000000006
24	0.00333582	0.00408034	1978.0400000000004	1443.0	1568.014
25	0.00408034	0.00498965	2129.24	1369.44	1384.4239999999998
26	0.00498965	0.00610024	2129.24	1349.19	1230.308
27	0.00610024	0.00745665	2129.24	1385.54	1143.8900000000003
28	0.00745665	0.00911331	2129.24	1385.54	1118.074
29	0.00911331	0.0111367	2129.24	1610.57	1111.6200000000001
30	0.0111367	0.0136079	2129.24	1610.57	1111.6200000000001
31	0.0136079	inf	2129.24	1610.57	1111.62
