time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.15249e-06	2842.269999999999	0.904347	554.8970000000002
1	6.15249e-06	1.36668e-05	2842.269999999999	0.904347	554.8970000000002
2	1.36668e-05	2.28445e-05	2773.676999999999	2.41303	554.8970000000002
3	2.28445e-05	3.40536e-05	3322.4659999999994	51.5706	519.1214000000001
4	3.40536e-05	4.77438e-05	3641.4430000000007	51.4252	376.019
5	4.77438e-05	6.44643e-05	3362.014	18.3907	678.3093999999999
6	6.44643e-05	8.48859e-05	2815.7700000000004	7.22008	678.1335
7	8.48859e-05	0.000109828	2208.8819999999996	4.84196	565.8788999999999
8	0.000109828	0.000140291	1805.6360000000004	6.92387	473.81019999999995
9	0.000140291	0.000177496	1601.9160000000002	14.3574	445.98659999999995
10	0.000177496	0.000222938	1539.2249999999997	35.3977	449.7404
11	0.000222938	0.000278437	1579.8280000000002	87.929	481.33160000000004
12	0.000278437	0.000346221	1701.1659999999997	191.153	561.7608
13	0.000346221	0.00042901	1950.1419999999996	357.052	695.6071999999999
14	0.00042901	0.000530123	2218.886	584.242	883.2865
15	0.000530123	0.000653618	2491.58	858.199	1121.5907999999997
16	0.000653618	0.000804448	2713.7839999999997	1157.86	1427.3739999999998
17	0.000804448	0.000988664	2848.1879999999996	1453.96	1752.1810000000003
18	0.000988664	0.00121366	2855.6040000000003	1699.74	2062.514
19	0.00121366	0.00148845	2787.4259999999995	1843.91	2243.335
20	0.00148845	0.00182407	2643.158	1869.97	2283.4139999999998
21	0.00182407	0.00223398	2341.0060000000003	1800.17	2192.3540000000003
22	0.00223398	0.00273462	1943.8450000000003	1670.6	1959.296
23	0.00273462	0.00334608	1580.5859999999996	1517.86	1739.096
24	0.00334608	0.00409289	1597.3479999999995	1373.14	1566.9739999999997
25	0.00409289	0.00500499	2519.92	1253.4	1467.4180000000003
26	0.00500499	0.006119	2519.92	1162.88	1420.0839999999998
27	0.006119	0.00747959	2519.92	1088.61	1415.2399999999998
28	0.00747959	0.00914134	2519.92	1088.61	1606.2000000000003
29	0.00914134	0.0111709	2519.92	1052.18	1688.0400000000002
30	0.0111709	0.0136497	2519.92	1052.18	1688.0400000000002
31	0.0136497	inf	2519.92	1052.18	1688.04
