time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09284e-06	3144.4999999999995	0.909762	456.406
1	6.09284e-06	1.35343e-05	3144.4999999999995	0.909762	456.406
2	1.35343e-05	2.2623e-05	2634.06	0.908236	456.406
3	2.2623e-05	3.37234e-05	3424.954	0.908236	456.406
4	3.37234e-05	4.72808e-05	3946.125999999999	0.908237	347.21999999999997
5	4.72808e-05	6.38392e-05	3738.8499999999985	0.908236	322.4358
6	6.38392e-05	8.40628e-05	3135.6840000000007	0.908236	331.61310000000003
7	8.40628e-05	0.000108763	2573.0190000000002	1.70903	384.28010000000006
8	0.000108763	0.00013893	2119.2900000000004	5.09891	318.581
9	0.00013893	0.000175775	1816.4940000000001	14.3574	297.94129999999996
10	0.000175775	0.000220776	1689.9940000000004	38.0761	311.1901
11	0.000220776	0.000275737	1704.6310000000003	92.6702	356.6921
12	0.000275737	0.000342864	1833.527	197.891	436.3379
13	0.000342864	0.00042485	2027.95	365.771	587.9445999999999
14	0.00042485	0.000524983	2255.511	594.013	790.6329999999999
15	0.000524983	0.00064728	2492.199	869.282	1077.6870000000001
16	0.00064728	0.000796648	2680.006	1172.39	1385.3650000000002
17	0.000796648	0.000979078	2796.5950000000003	1473.22	1737.2579999999998
18	0.000979078	0.00120189	2860.264	1720.4	2025.5960000000002
19	0.00120189	0.00147402	2871.747	1861.3	2262.696
20	0.00147402	0.00180638	2834.096	1883.96	2315.9000000000005
21	0.00180638	0.00221232	2770.8899999999994	1812.49	2249.2160000000003
22	0.00221232	0.00270811	2715.258	1680.28	2108.867
23	0.00270811	0.00331364	2788.196999999999	1523.14	1877.5529999999999
24	0.00331364	0.0040532	3278.227999999999	1380.14	1590.9800000000002
25	0.0040532	0.00495646	3999.2299999999996	1284.18	1358.7259999999999
26	0.00495646	0.00605967	3999.2299999999996	1244.98	1170.266
27	0.00605967	0.00740706	3999.2299999999996	1247.85	1041.5749999999998
28	0.00740706	0.0090527	3999.2299999999996	1247.85	1014.0924000000001
29	0.0090527	0.0110626	3999.2299999999996	1291.82	989.4960000000002
30	0.0110626	0.0135174	3999.2299999999996	1291.82	989.4960000000002
31	0.0135174	inf	3999.23	1291.82	989.496
