time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.08284e-06	2364.51	0.913781	387.3770000000001
1	6.08284e-06	1.35121e-05	2364.51	0.913781	387.3770000000001
2	1.35121e-05	2.25859e-05	2979.635	0.909737	387.3770000000001
3	2.25859e-05	3.36681e-05	3281.941999999999	0.909739	406.7786000000001
4	3.36681e-05	4.72033e-05	3408.860999999999	0.909732	581.393
5	4.72033e-05	6.37346e-05	3198.7110000000007	8.03771	492.0566000000002
6	6.37346e-05	8.3925e-05	2615.556	5.83913	402.7906000000001
7	8.3925e-05	0.000108585	2092.0260000000003	4.20869	332.51020000000005
8	0.000108585	0.000138703	1770.8580000000004	6.46758	323.863
9	0.000138703	0.000175487	1643.8380000000002	15.4805	314.18299999999994
10	0.000175487	0.000220414	1629.1679999999997	40.3882	323.965
11	0.000220414	0.000275285	1696.5419999999997	97.5211	370.6040000000001
12	0.000275285	0.000342302	1833.81	204.858	475.46419999999995
13	0.000342302	0.000424153	2031.6179999999995	373.631	638.6872
14	0.000424153	0.000524122	2286.938	601.821	858.7698
15	0.000524122	0.000646219	2524.47	875.512	1155.35
16	0.000646219	0.000795341	2719.455999999999	1173.54	1461.908
17	0.000795341	0.000977472	2834.733	1464.92	1773.1770000000004
18	0.000977472	0.00119992	2819.644	1702.64	2085.1360000000004
19	0.00119992	0.0014716	2680.3999999999996	1840.74	2270.495
20	0.0014716	0.00180342	2440.958	1869.16	2310.295
21	0.00180342	0.00220869	2082.6029999999996	1810.27	2258.6920000000005
22	0.00220869	0.00270367	1737.176	1695.63	2141.4560000000006
23	0.00270367	0.0033082	1456.8440000000003	1558.94	1983.4739999999995
24	0.0033082	0.00404655	1372.0800000000002	1430.16	1894.5459999999998
25	0.00404655	0.00494834	2176.56	1329.87	1882.126
26	0.00494834	0.00604973	2176.56	1272.61	1910.9900000000002
27	0.00604973	0.00739491	2176.56	1278.59	1950.1500000000005
28	0.00739491	0.00903786	2176.56	1278.59	2068.3199999999997
29	0.00903786	0.0110445	2176.56	1527.49	2186.4899999999993
30	0.0110445	0.0134952	2176.56	1527.49	2186.4899999999993
31	0.0134952	inf	2176.56	1527.49	2186.49
