time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.1863e-06	3785.5699999999997	0.896216	286.305
1	6.1863e-06	1.37419e-05	3785.5699999999997	0.896216	286.305
2	1.37419e-05	2.297e-05	2594.051	0.894548	286.305
3	2.297e-05	3.42407e-05	2790.533	0.894514	286.305
4	3.42407e-05	4.80061e-05	3476.1329999999994	0.894518	676.2670000000002
5	4.80061e-05	6.48186e-05	3426.1280000000006	1.24684	549.583
6	6.48186e-05	8.53524e-05	2901.7039999999997	5.25395	423.4192
7	8.53524e-05	0.000110431	2293.228	5.65059	321.3675999999999
8	0.000110431	0.000141062	1879.67	8.34348	278.767
9	0.000141062	0.000178472	1650.7300000000002	16.6193	287.491
10	0.000178472	0.000224163	1562.2750000000003	39.3477	310.69120000000004
11	0.000224163	0.000279967	1583.1310000000003	93.5751	361.3065
12	0.000279967	0.000348124	1694.7800000000004	199.298	459.87500000000006
13	0.000348124	0.000431367	1927.972	368.172	616.3435
14	0.000431367	0.000533036	2165.996	597.09	845.8228000000001
15	0.000533036	0.000657209	2395.6279999999997	870.564	1100.4176000000002
16	0.000657209	0.000808868	2580.892	1165.43	1388.1000000000004
17	0.000808868	0.000994097	2703.4660000000003	1449.05	1716.2449999999997
18	0.000994097	0.00122033	2727.794000000001	1675.29	1987.3899999999994
19	0.00122033	0.00149663	2694.7400000000007	1802.28	2205.842
20	0.00149663	0.00183409	2620.5280000000002	1822.24	2245.502
21	0.00183409	0.00224626	2511.7650000000003	1755.18	2175.1460000000006
22	0.00224626	0.00274965	2453.4550000000004	1631.97	2032.942
23	0.00274965	0.00336447	2454.057	1489.63	1831.504
24	0.00336447	0.00411538	2482.8779999999997	1363.65	1676.0320000000002
25	0.00411538	0.0050325	2682.3	1280.4	1562.0679999999998
26	0.0050325	0.00615262	2682.3	1249.33	1493.9639999999997
27	0.00615262	0.00752069	2682.3	1273.86	1478.3300000000002
28	0.00752069	0.00919157	2682.3	1273.86	1560.2099999999996
29	0.00919157	0.0112323	2682.3	1490.94	1683.0299999999997
30	0.0112323	0.0137247	2682.3	1490.94	1683.0299999999997
31	0.0137247	inf	2682.3	1490.94	1683.03
