time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.16137e-06	3785.5699999999997	0.901366	359.69
1	6.16137e-06	1.36866e-05	3785.5699999999997	0.901366	359.69
2	1.36866e-05	2.28774e-05	2594.051	0.898136	359.69
3	2.28774e-05	3.41027e-05	2790.533	0.898141	398.46270000000004
4	3.41027e-05	4.78127e-05	3476.1329999999994	0.898133	747.4170000000003
5	4.78127e-05	6.45574e-05	3426.1280000000006	1.31103	465.0789999999999
6	6.45574e-05	8.50085e-05	2901.7039999999997	6.55052	335.31180000000006
7	8.50085e-05	0.000109986	2328.552	8.72153	325.3096
8	0.000109986	0.000140493	1879.67	12.3219	335.9821
9	0.000140493	0.000177753	1662.9250000000002	20.6285	318.793
10	0.000177753	0.000223259	1562.2750000000003	41.8189	321.03000000000003
11	0.000223259	0.000278839	1583.1310000000003	92.8685	374.51409999999987
12	0.000278839	0.000346721	1694.7800000000004	194.507	482.85119999999995
13	0.000346721	0.000429629	1927.972	360.824	647.8322000000001
14	0.000429629	0.000530888	2165.996	589.956	870.2147999999999
15	0.000530888	0.000654561	2395.6279999999997	865.112	1145.99
16	0.000654561	0.000805609	2580.892	1162.57	1461.592
17	0.000805609	0.000990091	2703.4660000000003	1451.94	1813.3200000000004
18	0.000990091	0.00121541	2727.794000000001	1689.88	2097.68
19	0.00121541	0.0014906	2694.7400000000007	1832.42	2266.3839999999996
20	0.0014906	0.0018267	2620.5280000000002	1864.44	2286.7250000000004
21	0.0018267	0.0022372	2517.9600000000005	1800.71	2206.7840000000006
22	0.0022372	0.00273857	2456.4440000000004	1672.54	2030.7720000000004
23	0.00273857	0.00335091	2454.057	1519.48	1806.8000000000002
24	0.00335091	0.00409879	2482.8779999999997	1380.66	1631.34
25	0.00409879	0.00501222	2682.3	1289.54	1545.4240000000002
26	0.00501222	0.00612783	2682.3	1258.26	1548.224
27	0.00612783	0.00749038	2682.3	1287.41	1609.9199999999998
28	0.00749038	0.00915453	2682.3	1287.41	1856.3249999999998
29	0.00915453	0.011187	2682.3	1525.89	2102.7299999999996
30	0.011187	0.0136694	2682.3	1525.89	2102.7299999999996
31	0.0136694	inf	2682.3	1525.89	2102.73
