time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09127e-06	3045.7999999999997	0.912278	312.63100000000003
1	6.09127e-06	1.35308e-05	3045.7999999999997	0.912278	312.63100000000003
2	1.35308e-05	2.26171e-05	2246.554	0.908487	312.63100000000003
3	2.26171e-05	3.37147e-05	2640.8199999999997	0.908475	312.63100000000003
4	3.37147e-05	4.72687e-05	3420.5389999999993	0.908481	259.008
5	4.72687e-05	6.38228e-05	3402.859999999999	8.43055	286.3415
6	6.38228e-05	8.40412e-05	2919.4100000000008	7.65941	318.9014
7	8.40412e-05	0.000108735	2313.092	7.61707	339.8070000000001
8	0.000108735	0.000138895	1829.296	10.5489	312.571
9	0.000138895	0.00017573	1588.8489999999997	18.515	293.72589999999997
10	0.00017573	0.000220719	1517.8820000000003	40.0032	300.2472
11	0.000220719	0.000275666	1558.1	94.8918	340.76980000000003
12	0.000275666	0.000342776	1685.788	204.082	431.28729999999996
13	0.000342776	0.00042474	1883.7330000000004	376.824	564.4753999999999
14	0.00042474	0.000524847	2151.731	606.592	811.1674
15	0.000524847	0.000647113	2417.365	877.898	1074.1285
16	0.000647113	0.000796442	2651.254	1171.36	1370.606
17	0.000796442	0.000978825	2808.8540000000003	1458.5	1702.6759999999995
18	0.000978825	0.00120158	2847.6410000000005	1694.74	1996.7799999999997
19	0.00120158	0.00147364	2804.4049999999997	1835.05	2195.0579999999995
20	0.00147364	0.00180592	2722.823000000001	1866.49	2273.52
21	0.00180592	0.00221175	2621.4669999999996	1808.38	2214.76
22	0.00221175	0.00270741	2516.03	1691.73	2056.075
23	0.00270741	0.00331278	2403.014	1547.33	1820.8339999999996
24	0.00331278	0.00405215	2357.61	1404.03	1624.4110000000003
25	0.00405215	0.00495519	2316.19	1287.59	1563.6099999999997
26	0.00495519	0.0060581	2316.19	1219.05	1604.5470000000005
27	0.0060581	0.00740515	2316.19	1209.79	1725.5849999999998
28	0.00740515	0.00905037	2316.19	1209.79	1845.2350000000001
29	0.00905037	0.0110597	2316.19	1328.24	2097.48
30	0.0110597	0.0135139	2316.19	1328.24	2097.48
31	0.0135139	inf	2316.19	1328.24	2097.48
