time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.99496e-06	381.32200000000006	0.923171	554.8970000000002
1	5.99496e-06	1.33169e-05	381.32200000000006	0.923171	554.8970000000002
2	1.33169e-05	2.22595e-05	381.32200000000006	0.923068	554.8970000000002
3	2.22595e-05	3.31816e-05	1004.4399999999998	67.8912	537.0092000000002
4	3.31816e-05	4.65213e-05	1111.344	19.0083	376.019
5	4.65213e-05	6.28137e-05	1214.4899999999998	4.32996	640.5230999999999
6	6.28137e-05	8.27125e-05	1206.165	5.43296	693.2832000000001
7	8.27125e-05	0.000107016	1062.0085	7.59767	578.0476
8	0.000107016	0.000136699	910.6490000000001	10.3214	477.25409999999994
9	0.000136699	0.000172952	858.467	18.7358	446.259
10	0.000172952	0.000217229	919.7306	44.0368	444.89699999999993
11	0.000217229	0.000271308	1059.7878	106.4	475.22280000000006
12	0.000271308	0.000337356	1251.2409999999998	225.19	551.2411999999999
13	0.000337356	0.000418025	1523.4559999999997	406.649	680.5549
14	0.000418025	0.000516549	1775.266	642.116	863.8134
15	0.000516549	0.000636882	2050.87	912.914	1098.1009999999999
16	0.000636882	0.00078385	2301.47	1197.06	1400.8959999999997
17	0.00078385	0.00096335	2496.869	1469.21	1699.6500000000003
18	0.00096335	0.00118258	2604.486	1692.59	2043.5560000000003
19	0.00118258	0.00145034	2601.5419999999995	1824.8	2224.089
20	0.00145034	0.00177737	2508.458	1846.96	2285.71
21	0.00177737	0.00217678	2327.882	1773.89	2203.306
22	0.00217678	0.0026646	2028.8380000000002	1638.35	1995.697
23	0.0026646	0.00326041	1777.9449999999997	1478.96	1755.932
24	0.00326041	0.00398809	1664.2040000000002	1330.32	1578.8249999999998
25	0.00398809	0.00487684	1691.8250000000003	1209.01	1473.9370000000004
26	0.00487684	0.00596232	1766.9220000000003	1117.19	1424.69
27	0.00596232	0.00728807	1930.7500000000002	1047.37	1415.2399999999998
28	0.00728807	0.00890728	1930.7500000000002	1047.37	1578.9200000000003
29	0.00890728	0.0108849	1930.7500000000002	1032.77	1688.0400000000002
30	0.0108849	0.0133002	1930.7500000000002	1032.77	1688.0400000000002
31	0.0133002	inf	1930.75	1032.77	1688.04
