time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.19794e-06	2417.23	0.893152	326.32999999999987
1	6.19794e-06	1.37678e-05	2417.23	0.893152	326.32999999999987
2	1.37678e-05	2.30132e-05	2697.482	0.892853	326.32999999999987
3	2.30132e-05	3.43051e-05	3403.7840000000006	0.892839	423.9357999999999
4	3.43051e-05	4.80965e-05	3690.7870000000007	0.892834	814.3589999999999
5	4.80965e-05	6.49406e-05	3421.199999999999	1.39016	704.2084000000001
6	6.49406e-05	8.5513e-05	2865.266	9.39151	637.359
7	8.5513e-05	0.000110639	2320.041	4.0922	590.3849
8	0.000110639	0.000141327	1882.6559999999995	3.78288	512.0756
9	0.000141327	0.000178808	1643.2840000000003	9.57444	452.0535
10	0.000178808	0.000224584	1560.5950000000005	29.4193	440.1632
11	0.000224584	0.000280494	1589.8410000000001	79.9889	473.2398
12	0.000280494	0.000348779	1714.8300000000002	182.747	555.7471999999999
13	0.000348779	0.000432179	1934.9659999999997	350.817	688.2362
14	0.000432179	0.000534039	2180.4460000000004	581.866	874.6015
15	0.000534039	0.000658446	2425.81	860.615	1115.1732000000002
16	0.000658446	0.000810391	2627.33	1164.48	1429.0939999999998
17	0.000810391	0.000995968	2760.864	1461.34	1762.089
18	0.000995968	0.00122262	2788.4399999999996	1701.98	2066.6530000000002
19	0.00122262	0.00149945	2759.705999999999	1837.31	2229.33
20	0.00149945	0.00183755	2688.7899999999995	1857.61	2264.0219999999995
21	0.00183755	0.00225048	2561.6830000000004	1793.16	2194.2460000000005
22	0.00225048	0.00275482	2484.055	1682.15	2017.2080000000003
23	0.00275482	0.0033708	2572.327	1553.68	1843.0519999999997
24	0.0033708	0.00412312	2807.424	1435.01	1694.6839999999995
25	0.00412312	0.00504197	4512.330000000001	1350.95	1586.6000000000004
26	0.00504197	0.0061642	4512.330000000001	1308.05	1513.7020000000002
27	0.0061642	0.00753484	4512.330000000001	1300.31	1494.6700000000003
28	0.00753484	0.00920887	4512.330000000001	1300.31	1554.2889999999995
29	0.00920887	0.0112534	4512.330000000001	1410.52	1579.8399999999995
30	0.0112534	0.0137506	4512.330000000001	1410.52	1579.8399999999995
31	0.0137506	inf	4512.33	1410.52	1579.84
