time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.20137e-06	3785.5699999999997	0.89371	734.5659999999999
1	6.20137e-06	1.37754e-05	3785.5699999999997	0.89371	734.5659999999999
2	1.37754e-05	2.30259e-05	2594.051	28.1165	734.5659999999999
3	2.30259e-05	3.43241e-05	2790.533	32.8042	710.504
4	3.43241e-05	4.81231e-05	3476.1329999999994	12.4564	614.256
5	4.81231e-05	6.49764e-05	3426.1280000000006	8.09556	601.2716999999999
6	6.49764e-05	8.55603e-05	2901.7039999999997	8.83519	566.101
7	8.55603e-05	0.0001107	2293.228	8.5252	519.1142
8	0.0001107	0.000141405	1879.67	9.35675	466.44160000000005
9	0.000141405	0.000178906	1650.7300000000002	17.4418	413.9376
10	0.000178906	0.000224708	1562.2750000000003	39.6732	402.9702
11	0.000224708	0.000280649	1583.1310000000003	89.4862	437.3715999999999
12	0.000280649	0.000348972	1706.8000000000004	187.157	526.5868999999999
13	0.000348972	0.000432418	1927.972	348.386	671.8321999999998
14	0.000432418	0.000534334	2165.996	573.962	874.176
15	0.000534334	0.00065881	2395.6279999999997	849.747	1128.4048
16	0.00065881	0.000810838	2580.892	1151.91	1448.8019999999997
17	0.000810838	0.000996518	2703.4660000000003	1446.63	1776.557
18	0.000996518	0.0012233	2727.794000000001	1686.12	2067.735
19	0.0012233	0.00150028	2694.7400000000007	1825.3	2219.475
20	0.00150028	0.00183856	2620.5280000000002	1853.02	2251.613
21	0.00183856	0.00225173	2511.7650000000003	1792.19	2192.3300000000004
22	0.00225173	0.00275635	2453.4550000000004	1678.28	2035.6099999999997
23	0.00275635	0.00337266	2454.057	1544.53	1873.9180000000003
24	0.00337266	0.0041254	2482.8779999999997	1423.2	1741.426
25	0.0041254	0.00504475	2682.3	1337.88	1681.918
26	0.00504475	0.00616761	2682.3	1287.12	1623.1689999999996
27	0.00616761	0.007539	2682.3	1234.6	1543.5999999999997
28	0.007539	0.00921396	2682.3	1234.6	1408.8569999999995
29	0.00921396	0.0112597	2682.3	1187.04	1351.1099999999997
30	0.0112597	0.0137582	2682.3	1187.04	1351.1099999999997
31	0.0137582	inf	2682.3	1187.04	1351.11
