time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.19746e-06	3045.7999999999997	0.922379	734.5659999999999
1	6.19746e-06	1.37667e-05	3045.7999999999997	0.922379	734.5659999999999
2	1.37667e-05	2.30114e-05	2246.554	2.68775	734.5659999999999
3	2.30114e-05	3.43025e-05	2763.62	48.2082	710.504
4	3.43025e-05	4.80927e-05	3420.5389999999993	19.8193	614.256
5	4.80927e-05	6.49355e-05	3402.859999999999	4.14451	601.2716999999999
6	6.49355e-05	8.55064e-05	2919.4100000000008	5.45522	566.101
7	8.55064e-05	0.000110631	2313.092	5.79762	519.1142
8	0.000110631	0.000141316	1805.912	7.36904	466.44160000000005
9	0.000141316	0.000178794	1588.8489999999997	14.9592	413.9376
10	0.000178794	0.000224567	1517.6350000000002	35.9647	402.9702
11	0.000224567	0.000280472	1565.05	85.8551	437.3715999999999
12	0.000280472	0.000348752	1685.788	184.943	526.5868999999999
13	0.000348752	0.000432145	1921.1140000000005	347.813	671.8321999999998
14	0.000432145	0.000533998	2174.1180000000004	573.413	874.176
15	0.000533998	0.000658395	2439.1499999999996	848.163	1128.4048
16	0.000658395	0.000810328	2669.1059999999998	1150.89	1448.8019999999997
17	0.000810328	0.00099589	2823.762	1449.6	1776.557
18	0.00099589	0.00122253	2845.5580000000004	1695.21	2067.735
19	0.00122253	0.00149933	2798.6739999999995	1838.33	2219.475
20	0.00149933	0.0018374	2715.2620000000006	1865.78	2252.334
21	0.0018374	0.00225031	2606.05	1802.51	2192.3300000000004
22	0.00225031	0.00275461	2516.03	1685.39	2035.6099999999997
23	0.00275461	0.00337054	2403.014	1548.16	1873.9180000000003
24	0.00337054	0.0041228	2353.4680000000003	1423.02	1741.426
25	0.0041228	0.00504158	2316.19	1330.89	1681.918
26	0.00504158	0.00616372	2316.19	1267.27	1623.1689999999996
27	0.00616372	0.00753425	2316.19	1200.3	1543.5999999999997
28	0.00753425	0.00920815	2316.19	1200.3	1408.8569999999995
29	0.00920815	0.0112526	2316.19	1149.8	1351.1099999999997
30	0.0112526	0.0137495	2316.19	1149.8	1351.1099999999997
31	0.0137495	inf	2316.19	1149.8	1351.11
