time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.10482e-06	2010.59	0.906936	359.69
1	6.10482e-06	1.35609e-05	2010.59	0.906936	359.69
2	1.35609e-05	2.26675e-05	2407.8779999999997	1.06515	359.69
3	2.26675e-05	3.37897e-05	3477.464000000001	19.5452	398.46270000000004
4	3.37897e-05	4.73739e-05	3886.382	6.50418	747.4170000000003
5	4.73739e-05	6.39649e-05	3667.0330000000004	2.59617	505.4129999999999
6	6.39649e-05	8.42283e-05	3139.1130000000007	2.13778	337.5031000000001
7	8.42283e-05	0.000108977	2526.8260000000005	2.73702	323.7368
8	0.000108977	0.000139204	2092.493	5.99082	337.892
9	0.000139204	0.000176121	1808.8199999999997	15.7665	318.793
10	0.000176121	0.00022121	1690.921	39.5366	321.03000000000003
11	0.00022121	0.00027628	1698.3939999999998	96.3048	365.5169999999999
12	0.00027628	0.000343539	1833.818	205.683	469.1696
13	0.000343539	0.000425686	2034.5619999999997	376.345	629.3227999999999
14	0.000425686	0.000526016	2278.348	603.194	847.0105999999998
15	0.000526016	0.000648554	2529.8000000000006	872.052	1145.99
16	0.000648554	0.000798215	2754.485	1164.08	1461.592
17	0.000798215	0.000981004	2889.3459999999995	1452.59	1813.3200000000004
18	0.000981004	0.00120425	2912.182	1694.69	2097.68
19	0.00120425	0.00147692	2849.97	1842.98	2266.3839999999996
20	0.00147692	0.00180994	2674.004	1880.44	2286.7250000000004
21	0.00180994	0.00221667	2414.652	1824.84	2206.7840000000006
22	0.00221667	0.00271343	2045.82	1708.23	2062.896
23	0.00271343	0.00332016	1727.2359999999999	1568.44	1823.7200000000003
24	0.00332016	0.00406117	2610.7110000000002	1441.42	1642.744
25	0.00406117	0.00496622	4778.31	1345.42	1549.5520000000001
26	0.00496622	0.00607159	4778.31	1279.52	1540.536
27	0.00607159	0.00742164	4778.31	1243.12	1609.9199999999998
28	0.00742164	0.00907051	4778.31	1243.12	1856.3249999999998
29	0.00907051	0.0110844	4778.31	1351.15	2102.7299999999996
30	0.0110844	0.013544	4778.31	1351.15	2102.7299999999996
31	0.013544	inf	4778.31	1351.15	2102.73
