time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.04317e-06	2019.2499999999998	0.916619	312.63100000000003
1	6.04317e-06	1.3424e-05	2019.2499999999998	0.916619	312.63100000000003
2	1.3424e-05	2.24386e-05	2883.4980000000005	0.91572	312.63100000000003
3	2.24386e-05	3.34485e-05	4039.2000000000003	0.9157	312.63100000000003
4	3.34485e-05	4.68955e-05	4553.157999999999	0.915701	259.008
5	4.68955e-05	6.33189e-05	4080.238000000001	0.9157	286.3415
6	6.33189e-05	8.33777e-05	3106.576	1.55348	318.9014
7	8.33777e-05	0.000107876	2382.322	4.82667	339.8070000000001
8	0.000107876	0.000137798	1907.3460000000002	10.2563	315.2946
9	0.000137798	0.000174343	1685.2680000000005	20.3974	295.8198
10	0.000174343	0.000218976	1634.7490000000003	43.381	300.2472
11	0.000218976	0.00027349	1704.0410000000004	99.7352	340.76980000000003
12	0.00027349	0.00034007	1853.4379999999999	209.84	422.2955999999999
13	0.00034007	0.000421387	2059.218	382.264	564.4753999999999
14	0.000421387	0.000520704	2287.992	611.9	788.1652
15	0.000520704	0.000642004	2509.8080000000004	884.343	1074.1285
16	0.000642004	0.000790154	2720.8800000000006	1179.14	1370.606
17	0.000790154	0.000971098	2837.744	1466.94	1702.6759999999995
18	0.000971098	0.00119209	2892.998	1705.39	1973.6549999999997
19	0.00119209	0.001462	2891.1700000000005	1851.31	2195.0579999999995
20	0.001462	0.00179166	2784.9610000000002	1887.81	2273.52
21	0.00179166	0.00219429	2598.2700000000004	1828.97	2224.37
22	0.00219429	0.00268603	2364.588	1704.38	2071.88
23	0.00268603	0.00328663	2287.9169999999995	1550.6	1856.6119999999996
24	0.00328663	0.00402016	2628.984	1405.7	1633.2340000000002
25	0.00402016	0.00491607	3429.35	1299.23	1563.4179999999997
26	0.00491607	0.00601028	3429.35	1251.06	1598.8360000000002
27	0.00601028	0.00734669	3429.35	1284.49	1714.04
28	0.00734669	0.00897891	3429.35	1284.49	1845.2350000000001
29	0.00897891	0.0109724	3429.35	1563.26	2097.48
30	0.0109724	0.0134072	3429.35	1563.26	2097.48
31	0.0134072	inf	3429.35	1563.26	2097.48
