time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.9289e-06	381.32200000000006	0.935106	312.63100000000003
1	5.9289e-06	1.31702e-05	381.32200000000006	0.935106	312.63100000000003
2	1.31702e-05	2.20143e-05	381.32200000000006	0.933415	312.63100000000003
3	2.20143e-05	3.2816e-05	942.1281999999999	0.93335	312.63100000000003
4	3.2816e-05	4.60087e-05	1111.344	0.933349	264.3703
5	4.60087e-05	6.21216e-05	1214.4899999999998	0.93335	280.8748
6	6.21216e-05	8.1801e-05	1206.165	2.52397	316.2882
7	8.1801e-05	0.000105836	1062.0085	5.49454	339.8070000000001
8	0.000105836	0.000135192	910.6490000000001	10.5361	315.2946
9	0.000135192	0.000171046	858.206	22.0873	295.8198
10	0.000171046	0.000214836	911.1278	52.3389	299.1703
11	0.000214836	0.000268318	1045.5067000000001	123.231	335.97370000000006
12	0.000268318	0.000333639	1233.1419999999998	250.804	422.2955999999999
13	0.000333639	0.000413418	1500.7329999999997	435.853	550.6758
14	0.000413418	0.000510857	1775.266	667.775	746.4742
15	0.000510857	0.000629864	2050.87	930.547	1047.814
16	0.000629864	0.000775213	2281.7	1205.54	1342.537
17	0.000775213	0.000952734	2481.748	1468.33	1675.3999999999996
18	0.000952734	0.00116955	2604.486	1683.41	1950.5299999999997
19	0.00116955	0.00143436	2601.5419999999995	1812.58	2171.5499999999997
20	0.00143436	0.00175778	2508.458	1839.72	2275.0499999999997
21	0.00175778	0.00215279	2327.882	1778.46	2233.98
22	0.00215279	0.00263524	2028.8380000000002	1656.72	2087.685
23	0.00263524	0.00322448	1793.0659999999996	1506.17	1875.6179999999997
24	0.00322448	0.00394414	1669.6520000000003	1361.66	1658.829
25	0.00394414	0.0048231	1686.9400000000003	1254.3	1563.2259999999997
26	0.0048231	0.00589662	1743.5180000000003	1202.27	1598.8360000000002
27	0.00589662	0.00720776	1930.7500000000002	1214.99	1702.495
28	0.00720776	0.00880912	1930.7500000000002	1214.99	1809.2
29	0.00880912	0.0107649	1930.7500000000002	1371.36	2097.48
30	0.0107649	0.0131537	1930.7500000000002	1371.36	2097.48
31	0.0131537	inf	1930.75	1371.36	2097.48
