time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.96174e-06	381.32200000000006	0.929345	387.3770000000001
1	5.96174e-06	1.32431e-05	381.32200000000006	0.929345	387.3770000000001
2	1.32431e-05	2.21362e-05	381.32200000000006	0.928213	387.3770000000001
3	2.21362e-05	3.29978e-05	1004.4399999999998	0.928211	387.3770000000001
4	3.29978e-05	4.62635e-05	1111.344	0.928207	581.393
5	4.62635e-05	6.24657e-05	1214.4899999999998	1.31057	492.0566000000002
6	6.24657e-05	8.22541e-05	1206.165	6.36638	412.6934000000001
7	8.22541e-05	0.000106423	1062.0085	3.95559	333.47100000000006
8	0.000106423	0.000135941	910.6490000000001	5.91246	323.863
9	0.000135941	0.000171993	858.467	15.9054	315.15099999999995
10	0.000171993	0.000216026	911.1278	45.1335	322.9868
11	0.000216026	0.000269804	1045.5067000000001	111.172	365.9401000000001
12	0.000269804	0.000335487	1251.2409999999998	230.684	452.4158
13	0.000335487	0.000415708	1500.7329999999997	410.949	619.8875999999999
14	0.000415708	0.000513687	1775.266	646.158	835.5412000000001
15	0.000513687	0.000633353	2050.87	920.407	1128.554
16	0.000633353	0.000779507	2301.47	1211.07	1433.1449999999998
17	0.000779507	0.000958012	2481.748	1486.89	1773.1770000000004
18	0.000958012	0.00117603	2604.486	1705.54	2045.8220000000003
19	0.00117603	0.0014423	2601.5419999999995	1828.21	2263.7999999999997
20	0.0014423	0.00176752	2508.458	1844.67	2311.708
21	0.00176752	0.00216472	2327.882	1774.75	2266.1150000000002
22	0.00216472	0.00264984	2028.8380000000002	1651.26	2152.3990000000003
23	0.00264984	0.00324234	1793.0659999999996	1506.98	2004.5139999999994
24	0.00324234	0.00396599	1669.6520000000003	1370.78	1898.2019999999998
25	0.00396599	0.00484982	1686.9400000000003	1267.12	1880.54
26	0.00484982	0.00592928	1766.9220000000003	1208.85	1908.1750000000002
27	0.00592928	0.00724769	1930.7500000000002	1207.37	1946.7970000000005
28	0.00724769	0.00885792	1930.7500000000002	1207.37	2044.6859999999997
29	0.00885792	0.0108246	1930.7500000000002	1389.81	2186.4899999999993
30	0.0108246	0.0132265	1930.7500000000002	1389.81	2186.4899999999993
31	0.0132265	inf	1930.75	1389.81	2186.49
