time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.05236e-06	2010.59	0.915461	475.93799999999993
1	6.05236e-06	1.34444e-05	2010.59	0.915461	475.93799999999993
2	1.34444e-05	2.24727e-05	2407.8779999999997	3.52622	475.93799999999993
3	2.24727e-05	3.34994e-05	3477.464000000001	88.2512	468.1834999999999
4	3.34994e-05	4.69668e-05	3886.382	26.4005	398.39299999999986
5	4.69668e-05	6.34152e-05	3696.0260000000003	5.2092	452.22679999999997
6	6.34152e-05	8.35045e-05	3192.000000000001	1.98121	436.73050000000006
7	8.35045e-05	0.00010804	2526.8260000000005	2.14159	309.0596
8	0.00010804	0.000138007	2092.493	4.79432	239.117
9	0.000138007	0.000174608	1808.8199999999997	14.3211	234.53100000000003
10	0.000174608	0.000219309	1696.358	41.0558	263.3103
11	0.000219309	0.000273906	1698.3939999999998	100.193	319.9149
12	0.000273906	0.000340587	1808.539	209.558	434.9305
13	0.000340587	0.000422028	2015.2039999999997	379.911	598.1762
14	0.000422028	0.000521495	2257.0750000000003	607.914	816.8762999999999
15	0.000521495	0.00064298	2509.0050000000006	879.837	1086.5703999999998
16	0.00064298	0.000791356	2742.4300000000003	1176.53	1427.6680000000001
17	0.000791356	0.000972574	2884.1569999999992	1468.43	1758.9630000000002
18	0.000972574	0.00119391	2913.565	1707.29	2085.624
19	0.00119391	0.00146423	2857.055	1845.3	2297.042
20	0.00146423	0.00179439	2705.1900000000005	1871.88	2327.15
21	0.00179439	0.00219762	2414.652	1809.87	2216.234
22	0.00219762	0.00269012	2045.82	1693.26	1995.8939999999998
23	0.00269012	0.00329162	1727.2359999999999	1555.92	1670.002
24	0.00329162	0.00402628	2301.054	1424.47	1438.0700000000002
25	0.00402628	0.00492354	4778.31	1317.25	1327.1239999999998
26	0.00492354	0.00601941	4778.31	1245.89	1322.6920000000005
27	0.00601941	0.00735786	4778.31	1215.56	1343.09
28	0.00735786	0.00899257	4778.31	1215.56	1306.01
29	0.00899257	0.0109891	4778.31	1330.47	1250.39
30	0.0109891	0.0134276	4778.31	1330.47	1250.39
31	0.0134276	inf	4778.31	1330.47	1250.39
