time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.15902e-06	2417.23	0.899188	359.69
1	6.15902e-06	1.36813e-05	2417.23	0.899188	359.69
2	1.36813e-05	2.28687e-05	2697.482	0.898491	359.69
3	2.28687e-05	3.40897e-05	3403.7840000000006	0.898485	398.46270000000004
4	3.40897e-05	4.77944e-05	3690.7870000000007	0.898477	747.4170000000003
5	4.77944e-05	6.45327e-05	3421.199999999999	0.898484	465.0789999999999
6	6.45327e-05	8.4976e-05	2919.1220000000003	4.27601	335.31180000000006
7	8.4976e-05	0.000109944	2320.041	6.19571	325.3096
8	0.000109944	0.00014044	1882.6559999999995	9.66452	335.9821
9	0.00014044	0.000177685	1655.2630000000004	16.3427	318.793
10	0.000177685	0.000223174	1560.5950000000005	34.7342	321.03000000000003
11	0.000223174	0.000278733	1589.8410000000001	84.7052	374.51409999999987
12	0.000278733	0.000346589	1702.8500000000001	188.088	469.1696
13	0.000346589	0.000429465	1934.9659999999997	357.307	647.8322000000001
14	0.000429465	0.000530686	2180.4460000000004	588.712	870.2147999999999
15	0.000530686	0.000654311	2425.81	865.973	1145.99
16	0.000654311	0.000805302	2627.33	1166.41	1461.592
17	0.000805302	0.000989713	2760.864	1459.18	1813.3200000000004
18	0.000989713	0.00121494	2788.4399999999996	1699.15	2097.68
19	0.00121494	0.00149003	2759.705999999999	1840.71	2266.3839999999996
20	0.00149003	0.00182601	2688.7899999999995	1870.12	2286.7250000000004
21	0.00182601	0.00223635	2570.1620000000003	1808.5	2206.7840000000006
22	0.00223635	0.00273752	2484.055	1690.0	2030.7720000000004
23	0.00273752	0.00334963	2572.327	1546.9	1806.8000000000002
24	0.00334963	0.00409723	2807.424	1411.44	1631.34
25	0.00409723	0.00501031	4512.330000000001	1313.03	1545.4240000000002
26	0.00501031	0.00612549	4512.330000000001	1256.69	1548.224
27	0.00612549	0.00748752	4512.330000000001	1234.81	1609.9199999999998
28	0.00748752	0.00915104	4512.330000000001	1234.81	1856.3249999999998
29	0.00915104	0.0111828	4512.330000000001	1363.43	2102.7299999999996
30	0.0111828	0.0136642	4512.330000000001	1363.43	2102.7299999999996
31	0.0136642	inf	4512.33	1363.43	2102.73
