time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	5.98324e-06	381.32200000000006	0.925249	1040.7399999999998
1	5.98324e-06	1.32909e-05	381.32200000000006	0.925249	1040.7399999999998
2	1.32909e-05	2.2216e-05	381.32200000000006	0.924872	1040.7399999999998
3	2.2216e-05	3.31168e-05	1004.4399999999998	56.0811	1089.3419999999999
4	3.31168e-05	4.64304e-05	1111.344	5.55526	1283.75
5	4.64304e-05	6.2691e-05	1214.4899999999998	1.3749	1087.286
6	6.2691e-05	8.25508e-05	1206.165	4.12313	917.2379999999998
7	8.25508e-05	0.000106807	1062.0085	9.04753	750.2878000000001
8	0.000106807	0.000136431	910.6490000000001	14.4319	620.8136
9	0.000136431	0.000172614	858.467	26.5741	522.2482
10	0.000172614	0.000216805	919.7306	58.4821	481.5385999999999
11	0.000216805	0.000270777	1059.7878	127.332	491.2474
12	0.000270777	0.000336697	1251.2409999999998	246.664	558.7937000000001
13	0.000336697	0.000417208	1523.4559999999997	420.175	680.15
14	0.000417208	0.00051554	1775.266	641.699	853.6615000000002
15	0.00051554	0.000635637	2050.87	898.969	1100.1698999999999
16	0.000635637	0.000782318	2301.47	1176.04	1371.8280000000004
17	0.000782318	0.000961467	2481.748	1449.45	1694.8210000000004
18	0.000961467	0.00118027	2604.486	1681.01	2016.0210000000002
19	0.00118027	0.0014475	2601.5419999999995	1825.45	2212.5449999999996
20	0.0014475	0.00177389	2508.458	1860.23	2273.8289999999997
21	0.00177389	0.00217252	2327.882	1799.03	2212.666
22	0.00217252	0.00265939	2028.8380000000002	1676.29	2001.779
23	0.00265939	0.00325403	1793.0659999999996	1529.49	1787.7700000000004
24	0.00325403	0.00398029	1669.6520000000003	1392.68	1584.0859999999998
25	0.00398029	0.00486731	1686.9400000000003	1293.83	1421.951
26	0.00486731	0.00595067	1766.9220000000003	1243.8	1244.7110000000002
27	0.00595067	0.00727383	1930.7500000000002	1231.26	1143.8900000000003
28	0.00727383	0.00888987	1930.7500000000002	1231.26	1121.3010000000002
29	0.00888987	0.0108636	1930.7500000000002	1301.82	1111.6200000000001
30	0.0108636	0.0132742	1930.7500000000002	1301.82	1111.6200000000001
31	0.0132742	inf	1930.75	1301.82	1111.62
