time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.04108e-06	381.32200000000006	0.917329	734.5659999999999
1	6.04108e-06	1.34193e-05	381.32200000000006	0.917329	734.5659999999999
2	1.34193e-05	2.24308e-05	381.32200000000006	0.916038	734.5659999999999
3	2.24308e-05	3.34369e-05	1004.4399999999998	63.4513	722.535
4	3.34369e-05	4.68792e-05	1126.616	14.6253	614.256
5	4.68792e-05	6.32969e-05	1214.4899999999998	3.97097	601.2716999999999
6	6.32969e-05	8.33487e-05	1206.165	6.32918	572.0222
7	8.33487e-05	0.000107839	1062.0085	7.43798	524.9078
8	0.000107839	0.00013775	899.8994000000001	8.8964	472.5003000000001
9	0.00013775	0.000174282	858.467	17.5778	417.9719999999999
10	0.000174282	0.0002189	919.7306	43.9535	397.79999999999995
11	0.0002189	0.000273395	1059.7878	105.483	430.5112999999999
12	0.000273395	0.000339952	1251.2409999999998	219.059	515.1425999999999
13	0.000339952	0.000421241	1523.4559999999997	392.752	655.5483999999999
14	0.000421241	0.000520523	1798.608	622.051	853.2478
15	0.000520523	0.000641781	2050.87	893.905	1103.4735
16	0.000641781	0.00078988	2301.47	1188.92	1421.2179999999996
17	0.00078988	0.000970761	2505.727	1475.11	1725.0900000000001
18	0.000970761	0.00119168	2606.444	1702.28	2051.37
19	0.00119168	0.0014615	2596.8899999999994	1823.38	2204.601
20	0.0014615	0.00179104	2497.596	1831.75	2253.055
21	0.00179104	0.00219352	2288.647	1757.6	2199.4700000000003
22	0.00219352	0.0026851	2006.9270000000001	1639.27	2060.766
23	0.0026851	0.00328549	1777.9449999999997	1506.92	1887.0610000000004
24	0.00328549	0.00401877	1664.2040000000002	1385.96	1750.365
25	0.00401877	0.00491436	1691.8250000000003	1296.71	1684.8869999999997
26	0.00491436	0.00600819	1766.9220000000003	1239.83	1647.7740000000001
27	0.00600819	0.00734414	1930.7500000000002	1184.66	1543.5999999999997
28	0.00734414	0.0089758	1930.7500000000002	1184.66	1447.3549999999996
29	0.0089758	0.0109686	1930.7500000000002	1097.87	1351.1099999999997
30	0.0109686	0.0134026	1930.7500000000002	1097.87	1351.1099999999997
31	0.0134026	inf	1930.75	1097.87	1351.11
