time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.13787e-06	2759.91	0.901997	554.8970000000002
1	6.13787e-06	1.36344e-05	2759.91	0.901997	554.8970000000002
2	1.36344e-05	2.27902e-05	2277.4699999999993	0.901599	554.8970000000002
3	2.27902e-05	3.39726e-05	2981.151	15.5356	519.1214000000001
4	3.39726e-05	4.76303e-05	3744.6639999999993	53.6506	376.019
5	4.76303e-05	6.43111e-05	3569.7379999999994	10.5029	640.5230999999999
6	6.43111e-05	8.46842e-05	2856.2319999999995	6.7415	678.1335
7	8.46842e-05	0.000109567	2198.0939999999996	6.26795	565.8788999999999
8	0.000109567	0.000139957	1739.31	7.4305	473.81019999999995
9	0.000139957	0.000177074	1557.808	13.931	445.98659999999995
10	0.000177074	0.000222408	1508.7850000000003	34.5179	449.7404
11	0.000222408	0.000277775	1575.8990000000001	87.0497	481.33160000000004
12	0.000277775	0.000345398	1715.8659999999998	191.695	561.7608
13	0.000345398	0.00042799	1962.374	359.958	695.6071999999999
14	0.00042799	0.000528863	2202.166	589.232	883.2865
15	0.000528863	0.000652064	2444.086	863.287	1121.5907999999997
16	0.000652064	0.000802536	2661.5979999999995	1159.94	1427.3739999999998
17	0.000802536	0.000986315	2823.032	1452.03	1752.1810000000003
18	0.000986315	0.00121077	2844.088	1697.15	2062.514
19	0.00121077	0.00148491	2763.1899999999996	1844.18	2243.335
20	0.00148491	0.00181974	2607.6420000000007	1871.5	2284.562
21	0.00181974	0.00222867	2391.376	1801.17	2192.3540000000003
22	0.00222867	0.00272812	2235.7080000000005	1671.42	1959.296
23	0.00272812	0.00333813	2132.358	1516.59	1739.096
24	0.00333813	0.00408316	2107.185	1365.86	1566.9739999999997
25	0.00408316	0.0049931	2125.86	1237.9	1467.4180000000003
26	0.0049931	0.00610445	2125.86	1137.53	1420.7759999999998
27	0.00610445	0.00746181	2125.86	1037.36	1415.2399999999998
28	0.00746181	0.00911961	2125.86	1037.36	1606.2000000000003
29	0.00911961	0.0111444	2125.86	903.623	1688.0400000000002
30	0.0111444	0.0136173	2125.86	903.623	1688.0400000000002
31	0.0136173	inf	2125.86	903.623	1688.04
