time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.04582e-06	381.32200000000006	41.6883	1360.5400000000002
1	6.04582e-06	1.34299e-05	381.32200000000006	41.6883	1360.5400000000002
2	1.34299e-05	2.24484e-05	381.32200000000006	0.915299	1360.5400000000002
3	2.24484e-05	3.34632e-05	1004.4399999999998	0.915298	1296.398
4	3.34632e-05	4.6916e-05	1126.616	0.915298	1039.8299999999997
5	4.6916e-05	6.33467e-05	1214.4899999999998	5.84659	895.7433999999997
6	6.33467e-05	8.34142e-05	1196.856	11.8888	797.7225000000001
7	8.34142e-05	0.000107924	1062.0085	10.8426	731.2013000000002
8	0.000107924	0.000137858	899.8994000000001	13.951	640.8824000000001
9	0.000137858	0.000174419	858.467	26.8437	550.7898
10	0.000174419	0.000219072	919.7306	59.6565	505.1832
11	0.000219072	0.00027361	1059.7878	128.123	509.74999999999994
12	0.00027361	0.000340219	1272.1079999999997	245.147	568.9097
13	0.000340219	0.000421572	1523.4559999999997	415.104	681.1294
14	0.000421572	0.000520932	1798.608	632.623	845.2249999999999
15	0.000520932	0.000642286	2050.87	885.565	1057.9116
16	0.000642286	0.000790501	2301.47	1158.9	1334.9499999999998
17	0.000790501	0.000971523	2505.727	1431.41	1634.752
18	0.000971523	0.00119262	2606.444	1666.38	1928.041
19	0.00119262	0.00146265	2596.8899999999994	1816.93	2109.8849999999998
20	0.00146265	0.00179245	2497.596	1858.92	2180.5759999999996
21	0.00179245	0.00219525	2288.647	1805.16	2152.172
22	0.00219525	0.00268721	2006.9270000000001	1686.3	2017.8459999999995
23	0.00268721	0.00328807	1777.9449999999997	1537.57	1849.2259999999997
24	0.00328807	0.00402193	1664.2040000000002	1393.52	1677.9379999999996
25	0.00402193	0.00491822	1691.8250000000003	1277.46	1550.8460000000005
26	0.00491822	0.00601291	1766.9220000000003	1196.09	1467.9430000000002
27	0.00601291	0.00734991	1930.7500000000002	1138.78	1473.8300000000002
28	0.00734991	0.00898285	1930.7500000000002	1138.78	444.573345
29	0.00898285	0.0109772	1930.7500000000002	1123.2	3.4633499999999993
30	0.0109772	0.0134131	1930.7500000000002	1123.2	3.4633499999999993
31	0.0134131	inf	1930.75	1123.2	3.46335
