time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.07741e-06	2121.32	13.815	312.63100000000003
1	6.07741e-06	1.35001e-05	2121.32	13.815	312.63100000000003
2	1.35001e-05	2.25657e-05	2286.7580000000003	0.910543	312.63100000000003
3	2.25657e-05	3.3638e-05	2921.576	0.910674	312.63100000000003
4	3.3638e-05	4.71612e-05	3491.6089999999995	1.37417	259.008
5	4.71612e-05	6.36777e-05	3322.5170000000003	5.14238	286.3415
6	6.36777e-05	8.38501e-05	2789.512	6.10755	318.9014
7	8.38501e-05	0.000108488	2271.8280000000004	7.95965	339.8070000000001
8	0.000108488	0.000138579	1884.605	11.9518	312.571
9	0.000138579	0.00017533	1685.4920000000004	21.1149	293.72589999999997
10	0.00017533	0.000220217	1623.4180000000001	45.5069	300.2472
11	0.000220217	0.000275039	1655.2479999999996	105.197	340.76980000000003
12	0.000275039	0.000341996	1765.036	217.728	431.28729999999996
13	0.000341996	0.000423774	1942.125	388.862	564.4753999999999
14	0.000423774	0.000523654	2187.444	612.295	788.1652
15	0.000523654	0.000645642	2433.235	875.3	1074.1285
16	0.000645642	0.000794631	2650.0110000000004	1162.22	1370.606
17	0.000794631	0.000976599	2792.969	1448.26	1702.6759999999995
18	0.000976599	0.00119885	2814.424	1689.76	1973.6549999999997
19	0.00119885	0.00147029	2743.1850000000004	1836.81	2195.0579999999995
20	0.00147029	0.00180181	2616.680999999999	1870.94	2273.52
21	0.00180181	0.00220672	2432.572	1811.74	2214.76
22	0.00220672	0.00270125	2203.556	1693.72	2056.075
23	0.00270125	0.00330525	2029.5920000000006	1553.11	1856.6119999999996
24	0.00330525	0.00404294	1978.0400000000004	1421.64	1624.4110000000003
25	0.00404294	0.00494392	2129.24	1320.68	1563.6099999999997
26	0.00494392	0.00604433	2129.24	1265.13	1604.5470000000005
27	0.00604433	0.00738831	2129.24	1268.16	1725.5849999999998
28	0.00738831	0.00902978	2129.24	1268.16	1845.2350000000001
29	0.00902978	0.0110346	2129.24	1433.27	2097.48
30	0.0110346	0.0134832	2129.24	1433.27	2097.48
31	0.0134832	inf	2129.24	1433.27	2097.48
