time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.12283e-06	2121.32	0.906835	631.499
1	6.12283e-06	1.36009e-05	2121.32	0.906835	631.499
2	1.36009e-05	2.27343e-05	2286.7580000000003	0.90383	631.499
3	2.27343e-05	3.38894e-05	3015.562	0.903797	597.5979
4	3.38894e-05	4.75136e-05	3491.6089999999995	0.903788	292.488
5	4.75136e-05	6.41535e-05	3322.5170000000003	1.24664	313.73370000000006
6	6.41535e-05	8.44766e-05	2789.512	6.00639	360.0002000000001
7	8.44766e-05	0.000109298	2271.8280000000004	4.29684	395.25560000000013
8	0.000109298	0.000139614	1884.605	5.72449	310.514
9	0.000139614	0.000176641	1685.4920000000004	13.5765	287.4995
10	0.000176641	0.000221863	1622.96	37.9719	312.75970000000007
11	0.000221863	0.000277094	1655.2479999999996	96.257	375.84450000000004
12	0.000277094	0.000344552	1765.036	205.994	492.87860000000006
13	0.000344552	0.000426941	1975.994	376.358	662.3898999999999
14	0.000426941	0.000527567	2208.122	604.207	884.8808
15	0.000527567	0.000650466	2453.4440000000004	876.837	1154.58
16	0.000650466	0.000800569	2650.0110000000004	1174.76	1487.117
17	0.000800569	0.000983897	2792.969	1466.03	1799.8200000000002
18	0.000983897	0.0012078	2810.4320000000002	1697.85	2132.77
19	0.0012078	0.00148127	2734.5260000000003	1819.32	2291.6500000000005
20	0.00148127	0.00181528	2604.793999999999	1826.01	2323.0750000000003
21	0.00181528	0.00222321	2401.268	1750.92	2249.3050000000003
22	0.00222321	0.00272144	2203.556	1630.2	2062.0399999999995
23	0.00272144	0.00332995	2029.5920000000006	1496.41	1780.992
24	0.00332995	0.00407315	1978.0400000000004	1381.74	1477.16
25	0.00407315	0.00498086	2129.24	1313.06	1201.076
26	0.00498086	0.00608949	2129.24	1298.85	975.2356999999997
27	0.00608949	0.00744352	2129.24	1341.38	841.563
28	0.00744352	0.00909726	2129.24	1341.38	492.8945999999999
29	0.00909726	0.0111171	2129.24	1579.2	260.44900000000007
30	0.0111171	0.0135839	2129.24	1579.2	260.44900000000007
31	0.0135839	inf	2129.24	1579.2	260.449
