time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.09785e-06	2010.59	0.908084	554.8970000000002
1	6.09785e-06	1.35455e-05	2010.59	0.908084	554.8970000000002
2	1.35455e-05	2.26416e-05	2407.8779999999997	0.907493	554.8970000000002
3	2.26416e-05	3.37511e-05	3477.464000000001	32.5732	519.1214000000001
4	3.37511e-05	4.73198e-05	3886.382	63.8571	376.019
5	4.73198e-05	6.38918e-05	3667.0330000000004	13.1535	640.5230999999999
6	6.38918e-05	8.41321e-05	3139.1130000000007	3.51373	693.2832000000001
7	8.41321e-05	0.000108852	2526.8260000000005	3.30223	565.8788999999999
8	0.000108852	0.000139045	2092.493	6.7958	473.81019999999995
9	0.000139045	0.00017592	1808.8199999999997	15.8092	446.1228
10	0.00017592	0.000220958	1696.358	37.0514	447.3187
11	0.000220958	0.000275964	1698.3939999999998	88.1813	481.33160000000004
12	0.000275964	0.000343146	1833.818	192.061	561.7608
13	0.000343146	0.0004252	2034.5619999999997	361.275	695.6071999999999
14	0.0004252	0.000525415	2278.348	591.353	883.2865
15	0.000525415	0.000647813	2529.8000000000006	865.666	1121.5907999999997
16	0.000647813	0.000797304	2754.485	1163.52	1400.8959999999997
17	0.000797304	0.000979884	2889.3459999999995	1458.54	1752.1810000000003
18	0.000979884	0.00120288	2912.182	1708.08	2043.5560000000003
19	0.00120288	0.00147523	2849.97	1862.53	2233.7119999999995
20	0.00147523	0.00180787	2674.004	1901.7	2284.562
21	0.00180787	0.00221414	2414.652	1839.3	2192.3540000000003
22	0.00221414	0.00271034	2045.82	1704.75	1959.296
23	0.00271034	0.00331636	1727.2359999999999	1536.59	1739.096
24	0.00331636	0.00405654	2301.054	1371.1	1566.9739999999997
25	0.00405654	0.00496054	4778.31	1226.86	1467.4180000000003
26	0.00496054	0.00606465	4778.31	1111.74	1420.7759999999998
27	0.00606465	0.00741316	4778.31	1030.17	1415.2399999999998
28	0.00741316	0.00906015	4778.31	1030.17	1578.9200000000003
29	0.00906015	0.0110717	4778.31	1046.59	1688.0400000000002
30	0.0110717	0.0135285	4778.31	1046.59	1688.0400000000002
31	0.0135285	inf	4778.31	1046.59	1688.04
