time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.11055e-06	2759.91	0.905733	387.3770000000001
1	6.11055e-06	1.35737e-05	2759.91	0.905733	387.3770000000001
2	1.35737e-05	2.26887e-05	2277.4699999999993	0.905691	387.3770000000001
3	2.26887e-05	3.38214e-05	2981.151	0.905604	406.7786000000001
4	3.38214e-05	4.74183e-05	3744.6639999999993	0.905607	581.393
5	4.74183e-05	6.40248e-05	3569.7379999999994	8.8163	492.0566000000002
6	6.40248e-05	8.43072e-05	2856.2319999999995	5.17254	402.7906000000001
7	8.43072e-05	0.000109079	2198.0939999999996	3.06597	332.51020000000005
8	0.000109079	0.000139334	1739.31	4.66785	323.863
9	0.000139334	0.000176286	1557.808	12.3347	314.18299999999994
10	0.000176286	0.000221418	1508.7850000000003	35.2648	323.965
11	0.000221418	0.000276539	1567.222	89.8417	370.6040000000001
12	0.000276539	0.000343861	1715.8659999999998	194.371	475.46419999999995
13	0.000343861	0.000426085	1962.374	361.91	638.6872
14	0.000426085	0.000526509	2202.166	592.144	858.7698
15	0.000526509	0.000649161	2444.086	871.409	1155.35
16	0.000649161	0.000798963	2661.5979999999995	1176.6	1461.908
17	0.000798963	0.000981924	2811.208	1472.51	1801.2080000000003
18	0.000981924	0.00120538	2844.088	1708.36	2085.1360000000004
19	0.00120538	0.0014783	2763.1899999999996	1839.68	2270.495
20	0.0014783	0.00181163	2607.6420000000007	1861.37	2310.295
21	0.00181163	0.00221875	2391.376	1799.44	2251.2690000000002
22	0.00221875	0.00271598	2235.7080000000005	1686.06	2141.4560000000006
23	0.00271598	0.00332327	2132.358	1551.51	1974.1859999999995
24	0.00332327	0.00406498	2105.11	1427.19	1890.8899999999999
25	0.00406498	0.00497087	2125.86	1342.35	1883.712
26	0.00497087	0.00607728	2125.86	1311.94	1917.1580000000004
27	0.00607728	0.00742859	2125.86	1348.57	1950.1500000000005
28	0.00742859	0.00907901	2125.86	1348.57	2068.3199999999997
29	0.00907901	0.0110948	2125.86	1563.93	2186.4899999999993
30	0.0110948	0.0135567	2125.86	1563.93	2186.4899999999993
31	0.0135567	inf	2125.86	1563.93	2186.49
