time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.08966e-06	3737.7	0.908711	387.3770000000001
1	6.08966e-06	1.35273e-05	3737.7	0.908711	387.3770000000001
2	1.35273e-05	2.26112e-05	2962.348000000001	0.908744	387.3770000000001
3	2.26112e-05	3.37058e-05	3622.2780000000007	0.908709	406.7786000000001
4	3.37058e-05	4.72562e-05	3941.2799999999993	0.908709	581.393
5	4.72562e-05	6.3806e-05	3588.5899999999997	0.908713	492.0566000000002
6	6.3806e-05	8.40191e-05	2863.7609999999995	5.98137	402.7906000000001
7	8.40191e-05	0.000108706	2261.3849999999998	4.25907	332.51020000000005
8	0.000108706	0.000138858	1919.6379999999997	5.18769	323.863
9	0.000138858	0.000175684	1732.2460000000003	12.3672	314.18299999999994
10	0.000175684	0.000220661	1677.3950000000002	34.5438	323.965
11	0.000220661	0.000275594	1716.8320000000003	87.9532	370.6040000000001
12	0.000275594	0.000342686	1842.6559999999997	191.876	475.46419999999995
13	0.000342686	0.000424629	2018.7749999999996	359.852	638.6872
14	0.000424629	0.000524709	2214.3559999999998	590.987	858.7698
15	0.000524709	0.000646943	2442.496	871.157	1155.35
16	0.000646943	0.000796233	2679.2180000000003	1178.12	1461.908
17	0.000796233	0.000978568	2812.238	1477.71	1773.1770000000004
18	0.000978568	0.00120126	2864.8450000000003	1718.39	2085.1360000000004
19	0.00120126	0.00147325	2823.4590000000003	1853.96	2270.495
20	0.00147325	0.00180544	2678.790000000001	1877.67	2310.295
21	0.00180544	0.00221117	2484.91	1814.91	2258.6920000000005
22	0.00221117	0.0027067	2281.846	1700.16	2141.4560000000006
23	0.0027067	0.00331191	2101.9210000000003	1566.58	1983.4739999999995
24	0.00331191	0.00405109	2046.822	1446.44	1894.5459999999998
25	0.00405109	0.00495388	1952.1399999999996	1370.58	1882.126
26	0.00495388	0.00605651	1952.1399999999996	1354.7	1910.9900000000002
27	0.00605651	0.0074032	1952.1399999999996	1416.4	1950.1500000000005
28	0.0074032	0.00904799	1952.1399999999996	1416.4	2068.3199999999997
29	0.00904799	0.0110568	1952.1399999999996	1761.43	2186.4899999999993
30	0.0110568	0.0135104	1952.1399999999996	1761.43	2186.4899999999993
31	0.0135104	inf	1952.14	1761.43	2186.49
