time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.10599e-06	3231.03	0.906287	631.499
1	6.10599e-06	1.35635e-05	3231.03	0.906287	631.499
2	1.35635e-05	2.26718e-05	3543.8140000000003	0.906278	631.499
3	2.26718e-05	3.37962e-05	4272.402	0.906279	597.5979
4	3.37962e-05	4.73829e-05	4182.664000000001	0.906279	292.488
5	4.73829e-05	6.39771e-05	3606.256	0.906278	313.73370000000006
6	6.39771e-05	8.42444e-05	2821.867	1.39667	360.0002000000001
7	8.42444e-05	0.000108998	2248.15	5.66566	395.25560000000013
8	0.000108998	0.00013923	1873.102	6.43424	310.514
9	0.00013923	0.000176155	1703.0399999999997	12.3326	285.35
10	0.000176155	0.000221253	1654.217	35.4711	306.8450000000001
11	0.000221253	0.000276333	1706.8309999999997	94.9571	375.84450000000004
12	0.000276333	0.000343605	1848.432	207.669	492.87860000000006
13	0.000343605	0.000425767	2025.8559999999995	379.203	662.3898999999999
14	0.000425767	0.000526116	2225.7099999999996	604.439	884.8808
15	0.000526116	0.000648678	2427.81	872.315	1154.58
16	0.000648678	0.000798368	2630.972	1167.37	1487.117
17	0.000798368	0.000981192	2747.1279999999997	1461.07	1799.8200000000002
18	0.000981192	0.00120448	2796.3100000000004	1699.95	2132.77
19	0.00120448	0.0014772	2780.0699999999997	1829.23	2284.8100000000004
20	0.0014772	0.00181029	2691.1470000000004	1842.07	2323.0750000000003
21	0.00181029	0.0022171	2581.925	1769.5	2249.3050000000003
22	0.0022171	0.00271395	2421.75	1644.11	2062.0399999999995
23	0.00271395	0.00332079	2111.9699999999993	1494.28	1780.992
24	0.00332079	0.00406195	1776.4779999999998	1352.24	1477.16
25	0.00406195	0.00496717	1062.1000000000001	1250.85	1201.076
26	0.00496717	0.00607275	1062.1000000000001	1206.31	975.2356999999997
27	0.00607275	0.00742306	1062.1000000000001	1226.78	841.563
28	0.00742306	0.00907225	1062.1000000000001	1226.78	492.8945999999999
29	0.00907225	0.0110865	1062.1000000000001	1437.58	260.44900000000007
30	0.0110865	0.0135466	1062.1000000000001	1437.58	260.44900000000007
31	0.0135466	inf	1062.1	1437.58	260.449
