time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.11584e-06	3737.7	0.905524	554.8970000000002
1	6.11584e-06	1.35854e-05	3737.7	0.905524	554.8970000000002
2	1.35854e-05	2.27084e-05	2962.348000000001	0.90482	554.8970000000002
3	2.27084e-05	3.38507e-05	3622.2780000000007	51.5205	519.1214000000001
4	3.38507e-05	4.74593e-05	3954.4749999999995	41.7786	376.019
5	4.74593e-05	6.40803e-05	3588.5899999999997	9.34973	640.5230999999999
6	6.40803e-05	8.43802e-05	2863.7609999999995	5.209	678.1335
7	8.43802e-05	0.000109174	2261.3849999999998	5.04308	565.8788999999999
8	0.000109174	0.000139455	1919.6379999999997	7.2522	473.81019999999995
9	0.000139455	0.000176439	1732.2460000000003	14.2298	446.1228
10	0.000176439	0.000221609	1677.3950000000002	33.5403	447.3187
11	0.000221609	0.000276778	1716.8320000000003	83.1467	481.33160000000004
12	0.000276778	0.000344159	1842.6559999999997	185.907	561.7608
13	0.000344159	0.000426454	2018.7749999999996	354.428	695.6071999999999
14	0.000426454	0.000526965	2233.107	585.149	883.2865
15	0.000526965	0.000649724	2442.496	862.591	1121.5907999999997
16	0.000649724	0.000799655	2692.217	1165.75	1427.3739999999998
17	0.000799655	0.000982774	2819.495	1464.98	1752.1810000000003
18	0.000982774	0.00120643	2864.8450000000003	1712.83	2062.514
19	0.00120643	0.00147958	2819.0579999999995	1859.06	2233.7119999999995
20	0.00147958	0.0018132	2678.790000000001	1888.02	2284.562
21	0.0018132	0.00222067	2484.91	1820.44	2192.3540000000003
22	0.00222067	0.00271833	2281.846	1690.57	1959.296
23	0.00271833	0.00332615	2101.9210000000003	1535.05	1739.096
24	0.00332615	0.0040685	2033.2959999999998	1389.31	1566.9739999999997
25	0.0040685	0.00497518	1952.1399999999996	1276.96	1467.4180000000003
26	0.00497518	0.00608254	1952.1399999999996	1204.2	1420.7759999999998
27	0.00608254	0.00743503	1952.1399999999996	1153.7	1415.2399999999998
28	0.00743503	0.00908688	1952.1399999999996	1153.7	1606.2000000000003
29	0.00908688	0.0111044	1952.1399999999996	1107.85	1688.0400000000002
30	0.0111044	0.0135684	1952.1399999999996	1107.85	1688.0400000000002
31	0.0135684	inf	1952.14	1107.85	1688.04
