time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.20038e-06	3045.7999999999997	0.892806	326.32999999999987
1	6.20038e-06	1.37732e-05	3045.7999999999997	0.892806	326.32999999999987
2	1.37732e-05	2.30223e-05	2246.554	0.892555	326.32999999999987
3	2.30223e-05	3.43186e-05	2763.62	0.892482	423.9357999999999
4	3.43186e-05	4.81154e-05	3420.5389999999993	0.892483	814.3589999999999
5	4.81154e-05	6.49661e-05	3402.859999999999	1.04175	704.2084000000001
6	6.49661e-05	8.55466e-05	2919.4100000000008	8.62745	637.359
7	8.55466e-05	0.000110683	2313.092	4.45161	590.3849
8	0.000110683	0.000141383	1805.912	4.18474	512.0756
9	0.000141383	0.000178878	1588.8489999999997	10.5976	452.0535
10	0.000178878	0.000224673	1517.6350000000002	32.4336	440.1632
11	0.000224673	0.000280604	1565.05	85.7451	473.2398
12	0.000280604	0.000348916	1685.788	189.541	555.7471999999999
13	0.000348916	0.000432349	1921.1140000000005	355.09	688.2362
14	0.000432349	0.000534249	2174.1180000000004	580.173	874.6015
15	0.000534249	0.000658705	2439.1499999999996	852.396	1115.1732000000002
16	0.000658705	0.000810709	2669.1059999999998	1152.99	1429.0939999999998
17	0.000810709	0.000996359	2823.762	1452.96	1762.089
18	0.000996359	0.0012231	2845.5580000000004	1702.96	2066.6530000000002
19	0.0012231	0.00150004	2798.6739999999995	1848.7	2229.33
20	0.00150004	0.00183827	2715.2620000000006	1875.14	2264.0219999999995
21	0.00183827	0.00225137	2606.05	1808.77	2194.2460000000005
22	0.00225137	0.00275591	2516.03	1686.49	2017.2080000000003
23	0.00275591	0.00337212	2391.663	1541.52	1843.0519999999997
24	0.00337212	0.00412474	2353.4680000000003	1407.94	1694.6839999999995
25	0.00412474	0.00504395	2316.19	1312.72	1586.6000000000004
26	0.00504395	0.00616662	2316.19	1261.17	1513.7020000000002
27	0.00616662	0.0075378	2316.19	1245.48	1494.6700000000003
28	0.0075378	0.00921249	2316.19	1245.48	1554.2889999999995
29	0.00921249	0.0112579	2316.19	1343.3	1579.8399999999995
30	0.0112579	0.013756	2316.19	1343.3	1579.8399999999995
31	0.013756	inf	2316.19	1343.3	1579.84
