time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.17451e-06	3231.03	0.900946	734.5659999999999
1	6.17451e-06	1.37157e-05	3231.03	0.900946	734.5659999999999
2	1.37157e-05	2.29262e-05	3543.8140000000003	0.896255	734.5659999999999
3	2.29262e-05	3.41754e-05	4272.402	21.0873	710.504
4	3.41754e-05	4.79146e-05	4151.122	27.8914	614.256
5	4.79146e-05	6.4695e-05	3606.256	3.92048	601.2716999999999
6	6.4695e-05	8.51897e-05	2766.2340000000004	6.30625	566.101
7	8.51897e-05	0.000110221	2211.64	8.25933	519.1142
8	0.000110221	0.000140793	1873.102	8.08989	466.44160000000005
9	0.000140793	0.000178131	1693.9179999999997	13.1767	415.9548
10	0.000178131	0.000223735	1653.7580000000003	32.5748	400.38509999999997
11	0.000223735	0.000279433	1717.5749999999998	83.2993	437.3715999999999
12	0.000279433	0.00034746	1862.513	184.297	526.5868999999999
13	0.00034746	0.000430545	2042.0499999999995	347.18	671.8321999999998
14	0.000430545	0.00053202	2242.825	571.32	874.176
15	0.00053202	0.000655956	2459.246	845.422	1128.4048
16	0.000655956	0.000807326	2642.193	1150.29	1448.8019999999997
17	0.000807326	0.000992202	2753.7249999999995	1454.4	1776.557
18	0.000992202	0.001218	2797.9100000000003	1705.61	2067.735
19	0.001218	0.00149378	2771.311	1851.15	2212.038
20	0.00149378	0.0018306	2691.1470000000004	1879.61	2252.334
21	0.0018306	0.00224197	2581.925	1816.49	2192.3300000000004
22	0.00224197	0.00274441	2421.75	1696.03	2035.6099999999997
23	0.00274441	0.00335805	2111.9699999999993	1551.13	1873.9180000000003
24	0.00335805	0.00410753	1674.424	1414.54	1741.426
25	0.00410753	0.0050229	1062.1000000000001	1305.0	1681.918
26	0.0050229	0.00614089	1062.1000000000001	1205.81	1634.5359999999998
27	0.00614089	0.00750635	1062.1000000000001	1033.11	1543.5999999999997
28	0.00750635	0.00917405	1062.1000000000001	1033.11	1408.8569999999995
29	0.00917405	0.0112109	1062.1000000000001	689.189	1351.1099999999997
30	0.0112109	0.0136986	1062.1000000000001	689.189	1351.1099999999997
31	0.0136986	inf	1062.1	689.189	1351.11
