time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.08778e-06	2364.51	0.912012	631.499
1	6.08778e-06	1.35231e-05	2364.51	0.912012	631.499
2	1.35231e-05	2.26042e-05	2979.635	0.909002	631.499
3	2.26042e-05	3.36954e-05	3281.941999999999	0.908999	597.5979
4	3.36954e-05	4.72416e-05	3408.860999999999	0.90899	292.488
5	4.72416e-05	6.37863e-05	3198.7110000000007	1.25799	313.73370000000006
6	6.37863e-05	8.39932e-05	2615.556	6.06479	360.0002000000001
7	8.39932e-05	0.000108673	2092.0260000000003	5.0486	395.25560000000013
8	0.000108673	0.000138815	1770.8580000000004	6.97063	310.514
9	0.000138815	0.00017563	1643.8380000000002	15.4087	285.35
10	0.00017563	0.000220593	1632.0699999999997	39.9298	306.8450000000001
11	0.000220593	0.000275509	1696.5419999999997	97.3474	375.84450000000004
12	0.000275509	0.00034258	1833.81	205.621	492.87860000000006
13	0.00034258	0.000424498	2031.6179999999995	374.963	662.3898999999999
14	0.000424498	0.000524548	2286.938	603.023	884.8808
15	0.000524548	0.000646743	2524.47	877.028	1154.58
16	0.000646743	0.000795987	2719.455999999999	1177.13	1487.117
17	0.000795987	0.000978266	2834.733	1471.06	1799.8200000000002
18	0.000978266	0.00120089	2819.644	1705.61	2116.33
19	0.00120089	0.0014728	2664.1179999999995	1829.4	2284.8100000000004
20	0.0014728	0.00180489	2418.382	1836.67	2323.0750000000003
21	0.00180489	0.00221048	2082.6029999999996	1760.53	2249.3050000000003
22	0.00221048	0.00270586	1737.176	1640.21	2062.0399999999995
23	0.00270586	0.00331089	1456.8440000000003	1507.74	1780.992
24	0.00331089	0.00404984	1372.0800000000002	1388.27	1477.16
25	0.00404984	0.00495236	2176.56	1300.11	1201.076
26	0.00495236	0.00605464	2176.56	1255.04	975.2356999999997
27	0.00605464	0.00740092	2176.56	1273.34	841.563
28	0.00740092	0.0090452	2176.56	1273.34	551.006
29	0.0090452	0.0110534	2176.56	1564.93	260.44900000000007
30	0.0110534	0.0135062	2176.56	1564.93	260.44900000000007
31	0.0135062	inf	2176.56	1564.93	260.449
