time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.16224e-06	3144.4999999999995	57.9362	1360.5400000000002
1	6.16224e-06	1.36885e-05	3144.4999999999995	57.9362	1360.5400000000002
2	1.36885e-05	2.28807e-05	2634.06	0.898006	1360.5400000000002
3	2.28807e-05	3.41075e-05	3424.954	0.898006	1296.398
4	3.41075e-05	4.78194e-05	3946.125999999999	0.898006	1039.8299999999997
5	4.78194e-05	6.45665e-05	3665.1569999999997	5.34024	875.1595999999997
6	6.45665e-05	8.50204e-05	3135.6840000000007	12.257	797.7225000000001
7	8.50204e-05	0.000110002	2573.0190000000002	10.9119	721.1174000000002
8	0.000110002	0.000140513	2086.9650000000006	12.0828	631.0166
9	0.000140513	0.000177778	1816.4940000000001	20.4976	550.7898
10	0.000177778	0.000223291	1689.9940000000004	44.6388	504.71229999999997
11	0.000223291	0.000278878	1715.92	99.8819	513.9169999999999
12	0.000278878	0.00034677	1833.527	202.557	577.5176
13	0.00034677	0.000429689	2027.95	362.793	694.1205
14	0.000429689	0.000530963	2255.511	579.921	862.4547999999999
15	0.000530963	0.000654653	2492.199	843.813	1079.0012
16	0.000654653	0.000805723	2680.006	1137.95	1359.0349999999999
17	0.000805723	0.000990231	2796.5950000000003	1436.1	1683.728
18	0.000990231	0.00121558	2860.264	1692.7	1946.4279999999999
19	0.00121558	0.00149081	2869.148	1853.36	2120.5119999999997
20	0.00149081	0.00182696	2829.2380000000003	1896.17	2180.5759999999996
21	0.00182696	0.00223752	2765.0499999999993	1838.63	2137.8469999999998
22	0.00223752	0.00273895	2711.482	1711.7	2004.3439999999996
23	0.00273895	0.00335138	2797.559999999999	1552.4	1834.0749999999994
24	0.00335138	0.00409937	3278.227999999999	1401.84	1664.5409999999997
25	0.00409937	0.00501292	3999.2299999999996	1287.8	1534.9530000000002
26	0.00501292	0.00612869	3999.2299999999996	1215.33	1468.784
27	0.00612869	0.00749144	3999.2299999999996	1168.8	1473.8300000000002
28	0.00749144	0.00915582	3999.2299999999996	1168.8	297.53668000000005
29	0.00915582	0.0111886	3999.2299999999996	1150.36	3.4633499999999993
30	0.0111886	0.0136714	3999.2299999999996	1150.36	3.4633499999999993
31	0.0136714	inf	3999.23	1150.36	3.46335
