time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.13946e-06	3045.7999999999997	0.90238	1040.7399999999998
1	6.13946e-06	1.36379e-05	3045.7999999999997	0.90238	1040.7399999999998
2	1.36379e-05	2.27961e-05	2246.554	3.98192	1040.7399999999998
3	2.27961e-05	3.39814e-05	2763.62	70.4113	1113.643
4	3.39814e-05	4.76427e-05	3420.5389999999993	23.2073	1283.75
5	4.76427e-05	6.43278e-05	3402.859999999999	5.32369	1087.286
6	6.43278e-05	8.47062e-05	2919.4100000000008	8.14533	893.0515999999999
7	8.47062e-05	0.000109595	2313.092	12.3694	734.9484000000001
8	0.000109595	0.000139994	1829.296	15.8099	609.7644
9	0.000139994	0.00017712	1588.8489999999997	24.6773	517.1623
10	0.00017712	0.000222465	1517.6350000000002	48.8729	481.52739999999994
11	0.000222465	0.000277847	1558.1	104.375	501.04580000000004
12	0.000277847	0.000345488	1685.788	208.486	568.2446
13	0.000345488	0.000428101	1921.1140000000005	369.786	693.9499999999999
14	0.000428101	0.000529	2174.1180000000004	586.379	871.8038000000001
15	0.000529	0.000652234	2417.365	849.122	1122.4265999999998
16	0.000652234	0.000802744	2651.254	1142.71	1424.7560000000003
17	0.000802744	0.000986571	2808.8540000000003	1439.87	1773.9740000000002
18	0.000986571	0.00121109	2847.6410000000005	1691.2	2036.2280000000003
19	0.00121109	0.0014853	2798.6739999999995	1841.41	2223.56
20	0.0014853	0.00182021	2715.2620000000006	1874.73	2274.7159999999994
21	0.00182021	0.00222925	2613.9569999999994	1817.34	2168.2520000000004
22	0.00222925	0.00272883	2516.03	1705.76	1984.232
23	0.00272883	0.00333899	2403.014	1572.81	1769.5340000000006
24	0.00333899	0.00408422	2357.61	1449.09	1568.014
25	0.00408422	0.0049944	2316.19	1361.73	1384.4239999999998
26	0.0049944	0.00610604	2316.19	1325.75	1230.308
27	0.00610604	0.00746375	2316.19	1341.01	1143.8900000000003
28	0.00746375	0.00912198	2316.19	1341.01	1118.074
29	0.00912198	0.0111473	2316.19	1510.38	1111.6200000000001
30	0.0111473	0.0136208	2316.19	1510.38	1111.6200000000001
31	0.0136208	inf	2316.19	1510.38	1111.62
