time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.1732e-06	2842.269999999999	0.896552	286.305
1	6.1732e-06	1.37128e-05	2842.269999999999	0.896552	286.305
2	1.37128e-05	2.29214e-05	2773.676999999999	0.896491	286.305
3	2.29214e-05	3.41682e-05	3322.4659999999994	0.896414	286.305
4	3.41682e-05	4.79045e-05	3641.4430000000007	0.896412	676.2670000000002
5	4.79045e-05	6.46813e-05	3362.014	10.8393	549.583
6	6.46813e-05	8.51717e-05	2815.7700000000004	14.97	423.4192
7	8.51717e-05	0.000110198	2208.8819999999996	11.4656	321.3675999999999
8	0.000110198	0.000140763	1805.6360000000004	10.3784	278.767
9	0.000140763	0.000178094	1601.9160000000002	16.9588	286.6186
10	0.000178094	0.000223688	1539.2249999999997	39.2363	310.69120000000004
11	0.000223688	0.000279374	1579.8280000000002	93.54	361.3065
12	0.000279374	0.000347387	1713.9129999999998	198.791	450.55190000000005
13	0.000347387	0.000430454	1950.1419999999996	365.795	616.3435
14	0.000430454	0.000531908	2218.886	591.821	823.8352000000001
15	0.000531908	0.000655818	2491.58	863.45	1100.4176000000002
16	0.000655818	0.000807156	2713.7839999999997	1160.49	1388.1000000000004
17	0.000807156	0.000991993	2848.1879999999996	1451.55	1716.2449999999997
18	0.000991993	0.00121774	2855.6040000000003	1686.26	1987.3899999999994
19	0.00121774	0.00149346	2787.4259999999995	1815.17	2205.842
20	0.00149346	0.00183021	2643.158	1830.62	2245.502
21	0.00183021	0.0022415	2311.759	1761.67	2175.1460000000006
22	0.0022415	0.00274383	1943.8450000000003	1643.85	2032.942
23	0.00274383	0.00335735	1580.5859999999996	1510.75	1846.232
24	0.00335735	0.00410666	1597.3479999999995	1391.86	1676.0320000000002
25	0.00410666	0.00502184	2519.92	1305.42	1562.0679999999998
26	0.00502184	0.0061396	2519.92	1258.83	1493.9639999999997
27	0.0061396	0.00750476	2519.92	1259.02	1478.3300000000002
28	0.00750476	0.00917211	2519.92	1259.02	1560.2099999999996
29	0.00917211	0.0112085	2519.92	1441.19	1683.0299999999997
30	0.0112085	0.0136957	2519.92	1441.19	1683.0299999999997
31	0.0136957	inf	2519.92	1441.19	1683.03
