time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.05457e-06	2364.51	0.918313	937.6549999999999
1	6.05457e-06	1.34493e-05	2364.51	0.918313	937.6549999999999
2	1.34493e-05	2.24809e-05	2979.635	0.91401	937.6549999999999
3	2.24809e-05	3.35116e-05	3276.4159999999993	1.39204	1063.8305
4	3.35116e-05	4.69839e-05	3408.860999999999	18.2797	1358.2400000000005
5	4.69839e-05	6.34383e-05	3198.7110000000007	35.7915	1203.232
6	6.34383e-05	8.35348e-05	2615.556	26.0594	1004.9466000000001
7	8.35348e-05	0.00010808	2092.0260000000003	20.7006	799.9290000000001
8	0.00010808	0.000138058	1770.8580000000004	25.6356	615.6345000000001
9	0.000138058	0.000174671	1643.8380000000002	39.7571	518.7375
10	0.000174671	0.000219389	1629.1679999999997	69.9943	491.96209999999996
11	0.000219389	0.000274005	1696.5419999999997	130.298	509.23920000000004
12	0.000274005	0.000340711	1833.81	235.252	574.815
13	0.000340711	0.000422181	2031.6179999999995	392.739	692.1394999999999
14	0.000422181	0.000521685	2286.938	601.629	865.3126000000001
15	0.000521685	0.000643214	2524.47	853.624	1116.6745999999998
16	0.000643214	0.000791644	2719.455999999999	1134.72	1425.4129999999998
17	0.000791644	0.000972928	2834.733	1422.0	1755.286
18	0.000972928	0.00119434	2819.644	1674.94	2044.6860000000004
19	0.00119434	0.00146476	2680.3999999999996	1841.05	2234.586
20	0.00146476	0.00179504	2440.958	1892.48	2298.2819999999997
21	0.00179504	0.00219842	2109.7329999999997	1842.79	2221.022
22	0.00219842	0.0026911	1737.176	1726.11	2046.8660000000004
23	0.0026911	0.00329282	1456.8440000000003	1581.07	1838.7619999999997
24	0.00329282	0.00402774	1372.0800000000002	1441.24	1622.9779999999998
25	0.00402774	0.00492533	2176.56	1329.54	1413.5190000000002
26	0.00492533	0.0060216	2176.56	1255.02	1257.598
27	0.0060216	0.00736054	2176.56	1197.53	1207.18
28	0.00736054	0.00899584	2176.56	1197.53	1289.2999999999997
29	0.00899584	0.0109931	2176.56	1174.64	1309.8299999999997
30	0.0109931	0.0134325	2176.56	1174.64	1309.8299999999997
31	0.0134325	inf	2176.56	1174.64	1309.83
