time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.15821e-06	3144.4999999999995	0.922185	734.5659999999999
1	6.15821e-06	1.36795e-05	3144.4999999999995	0.922185	734.5659999999999
2	1.36795e-05	2.28657e-05	2634.06	1.13161	734.5659999999999
3	2.28657e-05	3.40852e-05	3424.954	22.6948	710.504
4	3.40852e-05	4.77882e-05	3946.125999999999	37.6374	614.256
5	4.77882e-05	6.45243e-05	3665.1569999999997	10.4771	601.2716999999999
6	6.45243e-05	8.49649e-05	3135.6840000000007	9.25499	572.0222
7	8.49649e-05	0.00010993	2573.0190000000002	7.74757	519.1142
8	0.00010993	0.000140421	2086.9650000000006	8.02581	466.44160000000005
9	0.000140421	0.000177661	1816.4940000000001	14.4815	415.9548
10	0.000177661	0.000223145	1689.9940000000004	34.5524	400.38509999999997
11	0.000223145	0.000278696	1715.92	84.4963	437.3715999999999
12	0.000278696	0.000346543	1833.527	184.227	526.5868999999999
13	0.000346543	0.000429408	2027.95	347.146	671.8321999999998
14	0.000429408	0.000530616	2255.511	572.773	874.176
15	0.000530616	0.000654225	2492.199	849.435	1128.4048
16	0.000654225	0.000805196	2680.006	1157.86	1448.8019999999997
17	0.000805196	0.000989584	2796.5950000000003	1464.72	1776.557
18	0.000989584	0.00121479	2860.264	1714.14	2067.735
19	0.00121479	0.00148984	2871.747	1852.21	2212.038
20	0.00148984	0.00182577	2829.2380000000003	1870.51	2252.334
21	0.00182577	0.00223606	2765.0499999999993	1800.23	2192.3300000000004
22	0.00223606	0.00273716	2711.482	1681.19	2035.6099999999997
23	0.00273716	0.00334919	2797.559999999999	1546.55	1873.9180000000003
24	0.00334919	0.00409669	3278.227999999999	1427.0	1741.426
25	0.00409669	0.00500965	3999.2299999999996	1347.65	1681.918
26	0.00500965	0.00612469	3999.2299999999996	1310.77	1634.5359999999998
27	0.00612469	0.00748654	3999.2299999999996	1282.4	1543.5999999999997
28	0.00748654	0.00914984	3999.2299999999996	1282.4	1428.1059999999998
29	0.00914984	0.0111813	3999.2299999999996	1213.41	1351.1099999999997
30	0.0111813	0.0136624	3999.2299999999996	1213.41	1351.1099999999997
31	0.0136624	inf	3999.23	1213.41	1351.11
