time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.14109e-06	2010.59	0.901813	734.5659999999999
1	6.14109e-06	1.36415e-05	2010.59	0.901813	734.5659999999999
2	1.36415e-05	2.28021e-05	2407.8779999999997	0.901117	734.5659999999999
3	2.28021e-05	3.39904e-05	3477.464000000001	58.3326	710.504
4	3.39904e-05	4.76553e-05	3886.382	26.3456	614.256
5	4.76553e-05	6.43448e-05	3667.0330000000004	2.5504	601.2716999999999
6	6.43448e-05	8.47286e-05	3089.553000000001	1.47466	572.0222
7	8.47286e-05	0.000109624	2526.8260000000005	3.12766	519.1142
8	0.000109624	0.000140031	2063.374	7.42759	466.44160000000005
9	0.000140031	0.000177167	1808.8199999999997	15.0668	415.9548
10	0.000177167	0.000222524	1690.921	34.9902	400.38509999999997
11	0.000222524	0.000277921	1698.3939999999998	86.0541	437.3715999999999
12	0.000277921	0.00034558	1833.818	187.03	515.1425999999999
13	0.00034558	0.000428214	2034.5619999999997	350.787	655.5483999999999
14	0.000428214	0.00052914	2278.348	576.996	874.176
15	0.00052914	0.000652406	2529.8000000000006	853.43	1128.4048
16	0.000652406	0.000802957	2772.15	1160.47	1421.2179999999996
17	0.000802957	0.000986832	2889.3459999999995	1465.67	1776.557
18	0.000986832	0.00121141	2912.182	1714.9	2051.37
19	0.00121141	0.00148569	2849.97	1855.51	2212.038
20	0.00148569	0.00182069	2674.004	1879.78	2252.334
21	0.00182069	0.00222984	2414.652	1816.64	2192.3300000000004
22	0.00222984	0.00272955	2045.82	1701.82	2035.6099999999997
23	0.00272955	0.00333988	1727.2359999999999	1568.29	1873.9180000000003
24	0.00333988	0.0040853	2610.7110000000002	1444.64	1741.426
25	0.0040853	0.00499572	4778.31	1348.19	1681.918
26	0.00499572	0.00610766	4778.31	1284.3	1634.5359999999998
27	0.00610766	0.00746572	4778.31	1258.98	1543.5999999999997
28	0.00746572	0.00912439	4778.31	1258.98	1428.1059999999998
29	0.00912439	0.0111502	4778.31	1411.98	1351.1099999999997
30	0.0111502	0.0136244	4778.31	1411.98	1351.1099999999997
31	0.0136244	inf	4778.31	1411.98	1351.11
