time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.12915e-06	2121.32	0.903653	456.406
1	6.12915e-06	1.3615e-05	2121.32	0.903653	456.406
2	1.3615e-05	2.27578e-05	2286.7580000000003	0.902868	456.406
3	2.27578e-05	3.39244e-05	3015.562	0.902857	456.406
4	3.39244e-05	4.75627e-05	3491.6089999999995	0.902854	347.21999999999997
5	4.75627e-05	6.42198e-05	3322.5170000000003	1.15128	322.4358
6	6.42198e-05	8.45639e-05	2789.512	3.04166	331.61310000000003
7	8.45639e-05	0.000109411	2271.8280000000004	3.82834	384.28010000000006
8	0.000109411	0.000139758	1865.3500000000001	7.614	318.581
9	0.000139758	0.000176823	1685.4920000000004	18.0248	295.64799999999997
10	0.000176823	0.000222092	1622.96	44.0072	311.1901
11	0.000222092	0.000277381	1655.2479999999996	101.421	356.6921
12	0.000277381	0.000344908	1765.036	207.461	444.647
13	0.000344908	0.000427382	1975.994	372.242	587.9445999999999
14	0.000427382	0.000528112	2208.122	594.625	813.1344999999999
15	0.000528112	0.000651138	2453.4440000000004	863.436	1077.6870000000001
16	0.000651138	0.000801396	2650.0110000000004	1160.64	1385.3650000000002
17	0.000801396	0.000984914	2792.969	1456.75	1737.2579999999998
18	0.000984914	0.00120905	2810.4320000000002	1700.77	2025.5960000000002
19	0.00120905	0.0014828	2734.5260000000003	1839.61	2262.696
20	0.0014828	0.00181715	2604.793999999999	1861.82	2315.9000000000005
21	0.00181715	0.0022255	2401.268	1795.07	2249.2160000000003
22	0.0022255	0.00272425	2203.556	1675.96	2094.148
23	0.00272425	0.00333339	2029.5920000000006	1539.63	1838.3880000000001
24	0.00333339	0.00407736	1978.0400000000004	1420.28	1590.9800000000002
25	0.00407736	0.00498601	2129.24	1345.11	1358.7259999999999
26	0.00498601	0.00609578	2129.24	1320.95	1170.266
27	0.00609578	0.00745121	2129.24	1344.21	1030.49
28	0.00745121	0.00910666	2129.24	1344.21	1014.0924000000001
29	0.00910666	0.0111285	2129.24	1526.63	989.4960000000002
30	0.0111285	0.013598	2129.24	1526.63	989.4960000000002
31	0.013598	inf	2129.24	1526.63	989.496
