time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.06019e-06	2019.2499999999998	0.916021	475.93799999999993
1	6.06019e-06	1.34618e-05	2019.2499999999998	0.916021	475.93799999999993
2	1.34618e-05	2.25018e-05	2883.4980000000005	106.663	475.93799999999993
3	2.25018e-05	3.35427e-05	4039.2000000000003	4.11853	468.1834999999999
4	3.35427e-05	4.70275e-05	4553.157999999999	1.22716	398.39299999999986
5	4.70275e-05	6.34972e-05	4080.238000000001	1.66094	452.22679999999997
6	6.34972e-05	8.36125e-05	3106.576	4.20367	436.73050000000006
7	8.36125e-05	0.00010818	2335.888	4.8516	309.0596
8	0.00010818	0.000138186	1907.3460000000002	6.92343	239.117
9	0.000138186	0.000174834	1685.2680000000005	15.484	234.53100000000003
10	0.000174834	0.000219593	1634.7490000000003	40.6714	263.3103
11	0.000219593	0.00027426	1704.0410000000004	98.9007	319.9149
12	0.00027426	0.000341027	1869.7669999999998	208.868	434.9305
13	0.000341027	0.000422574	2078.0049999999997	380.322	598.1762
14	0.000422574	0.00052217	2287.992	609.106	816.8762999999999
15	0.00052217	0.000643812	2509.8080000000004	881.702	1086.5703999999998
16	0.000643812	0.00079238	2720.8800000000006	1178.2	1427.6680000000001
17	0.00079238	0.000973833	2837.744	1468.07	1758.9630000000002
18	0.000973833	0.00119545	2895.491	1704.49	2085.624
19	0.00119545	0.00146612	2884.7450000000003	1841.9	2297.042
20	0.00146612	0.00179671	2784.9610000000002	1868.82	2327.15
21	0.00179671	0.00220047	2598.2700000000004	1805.8	2216.234
22	0.00220047	0.0026936	2364.588	1686.3	1995.8939999999998
23	0.0026936	0.00329588	2287.9169999999995	1546.38	1670.002
24	0.00329588	0.00403148	2628.984	1416.79	1438.0700000000002
25	0.00403148	0.00492991	3429.35	1317.62	1327.1239999999998
26	0.00492991	0.0060272	3429.35	1257.62	1322.6920000000005
27	0.0060272	0.00736738	3429.35	1240.75	1343.09
28	0.00736738	0.0090042	3429.35	1240.75	1306.01
29	0.0090042	0.0110033	3429.35	1384.59	1250.39
30	0.0110033	0.013445	3429.35	1384.59	1250.39
31	0.013445	inf	3429.35	1384.59	1250.39
