time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.07673e-06	3737.7	0.911635	937.6549999999999
1	6.07673e-06	1.34985e-05	3737.7	0.911635	937.6549999999999
2	1.34985e-05	2.25632e-05	2962.348000000001	0.910668	937.6549999999999
3	2.25632e-05	3.36342e-05	3622.2780000000007	1.00755	1063.8305
4	3.36342e-05	4.71559e-05	3941.2799999999993	19.5078	1358.2400000000005
5	4.71559e-05	6.36705e-05	3588.5899999999997	7.8128	1203.232
6	6.36705e-05	8.38407e-05	2863.7609999999995	5.62883	1004.9466000000001
7	8.38407e-05	0.000108475	2261.3849999999998	8.09111	799.9290000000001
8	0.000108475	0.000138563	1919.6379999999997	13.2291	615.6345000000001
9	0.000138563	0.000175311	1732.2460000000003	23.3063	518.7375
10	0.000175311	0.000220192	1677.3950000000002	50.7231	491.96209999999996
11	0.000220192	0.000275008	1716.8320000000003	112.271	513.6946
12	0.000275008	0.000341958	1829.3639999999998	222.672	574.815
13	0.000341958	0.000423727	2002.1599999999996	388.824	692.1394999999999
14	0.000423727	0.000523595	2214.3559999999998	606.468	865.3126000000001
15	0.000523595	0.000645569	2442.496	863.825	1116.6745999999998
16	0.000645569	0.000794542	2679.2180000000003	1145.78	1425.4129999999998
17	0.000794542	0.00097649	2812.238	1430.83	1781.3890000000001
18	0.00097649	0.00119871	2863.55	1680.76	2044.6860000000004
19	0.00119871	0.00147012	2833.522	1845.88	2234.586
20	0.00147012	0.00180161	2678.790000000001	1899.82	2298.2819999999997
21	0.00180161	0.00220647	2484.91	1852.78	2214.77
22	0.00220647	0.00270095	2281.846	1733.67	2046.8660000000004
23	0.00270095	0.00330488	2101.9210000000003	1579.06	1838.7619999999997
24	0.00330488	0.00404249	2046.822	1429.18	1622.9779999999998
25	0.00404249	0.00494336	1952.1399999999996	1318.6	1397.1700000000003
26	0.00494336	0.00604365	1952.1399999999996	1251.81	1257.598
27	0.00604365	0.00738748	1952.1399999999996	1183.61	1207.18
28	0.00738748	0.00902877	1952.1399999999996	1183.61	1289.2999999999997
29	0.00902877	0.0110334	1952.1399999999996	1057.43	1309.8299999999997
30	0.0110334	0.0134817	1952.1399999999996	1057.43	1309.8299999999997
31	0.0134817	inf	1952.14	1057.43	1309.83
