time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	6.13032e-06	2417.23	0.90313	631.499
1	6.13032e-06	1.36176e-05	2417.23	0.90313	631.499
2	1.36176e-05	2.27621e-05	2697.482	0.902704	631.499
3	2.27621e-05	3.39308e-05	3403.7840000000006	0.902688	597.5979
4	3.39308e-05	4.75717e-05	3690.7870000000007	0.902685	292.488
5	4.75717e-05	6.4232e-05	3456.8149999999987	1.26871	313.73370000000006
6	6.4232e-05	8.458e-05	2919.1220000000003	5.98606	360.0002000000001
7	8.458e-05	0.000109432	2357.7200000000003	4.42882	395.25560000000013
8	0.000109432	0.000139785	1882.6559999999995	5.7529	310.514
9	0.000139785	0.000176857	1655.2630000000004	13.1888	287.4995
10	0.000176857	0.000222134	1560.5950000000005	36.4555	312.75970000000007
11	0.000222134	0.000277433	1589.8410000000001	92.5692	375.84450000000004
12	0.000277433	0.000344973	1702.8500000000001	199.471	492.87860000000006
13	0.000344973	0.000427463	1934.9659999999997	367.781	662.3898999999999
14	0.000427463	0.000528212	2180.4460000000004	595.622	884.8808
15	0.000528212	0.000651262	2425.81	870.365	1154.58
16	0.000651262	0.000801548	2627.33	1172.29	1487.117
17	0.000801548	0.000985101	2760.864	1468.55	1799.8200000000002
18	0.000985101	0.00120928	2788.4399999999996	1703.93	2132.77
19	0.00120928	0.00148309	2759.705999999999	1827.15	2291.6500000000005
20	0.00148309	0.0018175	2688.7899999999995	1835.62	2321.152
21	0.0018175	0.00222593	2570.1620000000003	1761.38	2249.3050000000003
22	0.00222593	0.00272476	2487.71	1638.34	2062.0399999999995
23	0.00272476	0.00333402	2557.1059999999998	1497.79	1780.992
24	0.00333402	0.00407813	2807.424	1373.41	1477.16
25	0.00407813	0.00498695	4512.330000000001	1295.39	1201.076
26	0.00498695	0.00609694	4512.330000000001	1275.53	975.2356999999997
27	0.00609694	0.00745262	4512.330000000001	1319.12	841.563
28	0.00745262	0.00910839	4512.330000000001	1319.12	492.8945999999999
29	0.00910839	0.0111307	4512.330000000001	1569.31	260.44900000000007
30	0.0111307	0.0136005	4512.330000000001	1569.31	260.44900000000007
31	0.0136005	inf	4512.33	1569.31	260.449
